,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid,feedback
140,"[11329, 27742, 29920]","[u'up', u'up', u'right']","[3265, 6682]","[u'3', u'12']",2.0,"[13, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[11329, 1390, 1225]",1.8,715390,3.0,2.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
141,"[20050, 49305, 50793]","[u'right', u'right', u'up']","[2205, 5339, 7752, 11654, 16790]","[u'4', u'15', u'14', u'6', u'5']",2.0,"[25, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[20050, 1474, 536]",8.0,797203,6.0,3.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
142,"[13258, 35949, 42273]","[u'right', u'right', u'down']","[1700, 3489, 5149, 6857, 7813, 8862, 9891, 10662, 39212, 40693]","[u'3', u'12', u'7', u'5', u'9', u'2', u'6', u'4', u'10', u'11']",2.0,"[17, 0, 0]",1.6,45.0,"[1, 2, 6, 11]","[13258, 1728, 5337]",-10.0,865838,5.0,4.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
143,"[12211, 44579, 45990]","[u'left', u'left', u'up']","[1232, 3361, 4617, 6016, 7866, 9501]","[u'2', u'3', u'12', u'8', u'14', u'4']",2.0,"[27, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[12211, 1920, 428]",30.4,945909,0.0,5.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
144,"[18449, 70516, 71888]","[u'down', u'down', u'right']","[3337, 4426, 5517, 6873, 8307, 10104, 11122, 12786, 13494, 14875]","[u'6', u'3', u'8', u'5', u'4', u'14', u'15', u'9', u'16', u'17']",2.0,"[45, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[18449, 2875, 516]",26.0,1056396,4.0,6.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
145,"[6279, 13611, 16075]","[u'right', u'right', u'up']","[2077, 3372, 4680]","[u'6', u'2', u'10']",2.0,"[4, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[6279, 876, 1497]",29.2,1111873,2.0,7.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
146,"[15963, 80113, 81038]","[u'down', u'down', u'left']","[2456, 3788, 5809, 7308, 8123, 9130, 10513, 11458, 12763, 13719]","[u'3', u'12', u'13', u'8', u'4', u'14', u'9', u'5', u'17', u'16']",2.0,"[57, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[15963, 3207, 2]",30.0,1219097,1.0,8.0,graph,A23RGG9LXG380R,3R3YRB5GRF3MBH391FT4NU242MMUAW,9,True
158,"[14638, 109680, 112092]","[u'down', u'down', u'right']","[1599, 2522, 3067, 4089, 4781, 5437, 6878, 8321, 9244, 9895, 10609, 11805]","[u'4', u'3', u'2', u'8', u'14', u'15', u'6', u'7', u'9', u'5', u'17', u'16']",1.0,"[64, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[14637, 7853, 3]",22.8,626703,4.0,1.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
159,"[11017, 36900, 39385]","[u'left', u'left', u'up']","[830, 1264, 1891, 2256, 3410, 3970, 4826, 5874, 6340, 6821, 7905, 8528]","[u'3', u'4', u'5', u'2', u'9', u'16', u'17', u'7', u'12', u'13', u'8', u'14']",1.0,"[None, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[11016, 3042, 5]",20.8,751341,0.0,2.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
160,"[18381, 51078, 52842]","[u'right', u'right', u'up']","[1462, 1960, 2436, 3407, 4241, 5047, 5595, 6727, 7381, 8050, 9011, 9585, 10691, 12961, 13852, 14444]","[u'4', u'3', u'2', u'5', u'9', u'16', u'17', u'7', u'12', u'13', u'6', u'10', u'11', u'8', u'14', u'15']",1.0,"[None, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[18380, 9636, 2]",8.4,821664,3.0,3.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
161,"[9474, 100606, 103253]","[u'right', u'right', u'up']","[990, 1476, 2407, 3022, 3671, 4234, 4882, 5789, 6618, 7665]","[u'4', u'2', u'3', u'5', u'9', u'16', u'17', u'6', u'10', u'11']",1.0,"[42, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[9474, 27803, 5]",18.0,940068,2.0,4.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
162,"[13586, 34083, 36520]","[u'up', u'up', u'left']","[1782, 2423, 3574, 4296, 4904, 7462, 8989, 9831, 11323, 74920]","[u'2', u'4', u'8', u'14', u'15', u'3', u'7', u'12', u'13', u'5']",1.0,"[None, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[13586, 2256, 2]",21.0,1018030,6.0,5.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
163,"[9072, 69506, 74144]","[u'left', u'left', u'up']","[1587, 2149, 2730, 4054, 5289, 6320, 7334]","[u'4', u'3', u'2', u'7', u'8', u'14', u'15']",1.0,"[29, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[9071, 10864, 10]",22.8,1123904,5.0,6.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
164,"[26992, 151473, 153449]","[u'right', u'right', u'up']","[1208, 1767, 2315, 2879, 3743, 4345, 4940, 8235, 9437, 10443, 11535, 13262, 13729, 14397, 16162, 16600]","[u'3', u'4', u'5', u'2', u'6', u'10', u'11', u'7', u'8', u'12', u'13', u'9', u'16', u'17', u'15', u'14']",1.0,"[66, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[26992, 17124, 5]",-3.6,1292666,7.0,7.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
165,"[7437, 75182, 78577]","[u'down', u'down', u'left']","[890, 1393, 2136, 2735, 3220, 4376, 5433, 6073, 6587]","[u'3', u'4', u'7', u'12', u'13', u'2', u'5', u'9', u'16']",1.0,"[41, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[7437, 4980, 483]",31.6,1411200,1.0,8.0,graph,A29ZV4XJB7R1O,3QL2OFSM96IX96GYOSD9FU0YUTFCNP,10,True
181,"[7871, 15561, 17650]","[u'up', u'up', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[7871, 566, 570]",21.0,1352002,1.0,1.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
182,"[5722, 13243, 17091]","[u'up', u'up', u'left']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[5722, 528, 2333]",3.0,1418753,7.0,2.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
183,"[11144, 21066, 30462]","[u'left', u'left', u'down']","[2349, 5800, 18768, 25621, 27307]","[u'2', u'4', u'8', u'14', u'15']",1.0,"[2, 1, 0]",1.6,45.0,"[1, 4, 8, 15]","[11144, 4131, 7613]",20.0,1475962,6.0,3.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
184,"[23664, 66729, 68234]","[u'right', u'right', u'up']","[1209, 3346, 4241, 10793, 11641, 12514]","[u'4', u'8', u'14', u'2', u'6', u'11']",1.0,"[34, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[23664, 2544, 20]",24.4,1569997,3.0,4.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
185,"[10873, 27962, 29927]","[u'left', u'left', u'up']",[5197],[u'14'],1.0,"[13, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[10872, 1100, 509]",32.4,1652201,5.0,5.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
186,"[5725, 22316, 29580]","[u'right', u'right', u'up']","[3151, 27823]","[u'11', u'10']",1.0,"[13, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[5725, 617, 5781]",18.8,1722785,4.0,6.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
187,"[14144, 42949, 45077]","[u'left', u'left', u'down']","[2819, 3804, 4660, 5453, 9365, 10590, 12349, 40701]","[u'16', u'17', u'9', u'5', u'4', u'14', u'8', u'15']",1.0,"[None, 1, 0]",1.6,45.0,"[1, 4, 8, 15]","[14143, 22658, 723]",27.2,1780045,0.0,7.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
188,"[11085, 60403, 62671]","[u'right', u'right', u'down']","[1173, 1852, 3150, 3895, 6540, 8391, 9246]","[u'17', u'16', u'9', u'5', u'11', u'6', u'2']",1.0,"[40, 0, 7]",1.6,45.0,"[1, 2, 6, 11]","[11085, 3324, 896]",20.8,1947129,2.0,8.0,graph,A2ARHK50FQ79YC,3300DTYQT2HX91D40BBL9CV6KGFEQ7,11,True
194,"[7952, 20568, 25543]","[u'left', u'left', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[7952, 3642, 4176]",10.0,285311,2.0,1.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
195,"[3610, 17225, 27368]","[u'down', u'down', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[3610, 4624, 9308]",16.0,341000,5.0,2.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
196,"[3845, 15160, 22916]","[u'left', u'left', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[3845, 2347, 6955]",8.0,396292,4.0,3.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
197,"[1254, 16510, 19189]","[u'right', u'right', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 11]","[1254, 6243, 1840]",2.0,456027,1.0,4.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
198,"[8782, 19300, 24676]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[8781, 1534, 4535]",10.0,511580,0.0,5.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
199,"[2627, 12708, 15922]","[u'up', u'up', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[2627, 1129, 2419]",-1.0,567620,3.0,6.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
200,"[1123, 10682, 12262]","[u'left', u'left', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[1123, 573, 799]",6.0,627007,7.0,7.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
201,"[2289, 12090, 13870]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[2289, 834, 975]",6.0,683160,6.0,8.0,graph,A2BPBFN87X32NO,3E4GGUZ1T8RJ3I3TUMWNBPA8O7X2K1,12,True
205,"[23151, 34816, 37171]","[u'right', u'right', u'up']","[5415, 11331, 14759]","[u'2', u'6', u'10']",2.0,"[9, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[23151, 760, 1390]",17.2,82465,7.0,1.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
206,"[12582, 35065, 36950]","[u'right', u'right', u'up']","[3295, 6267, 9285]","[u'13', u'14', u'10']",2.0,"[19, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[12582, 1563, 978]",29.2,149592,3.0,2.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
207,"[16807, 64942, 66302]","[u'up', u'up', u'left']","[1240, 3212, 4512, 6102, 7352, 8762, 9942, 11852]","[u'17', u'16', u'11', u'12', u'14', u'15', u'13', u'10']",2.0,"[38, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[16807, 7892, 528]",24.2,264147,6.0,3.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
208,"[17250, 145641, 146529]","[u'down', u'down', u'left']","[1360, 3772, 6072, 7202, 9520, 15572]","[u'11', u'10', u'12', u'13', u'17', u'16']",2.0,"[46, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[17250, 79991, 3]",6.4,417047,5.0,4.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
209,"[10745, 15452, 21682]","[u'up', u'up', u'right']","[6507, 18925, 19972]","[u'3', u'13', u'12']",2.0,"[3, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[10745, 335, 5270]",10.2,497935,0.0,5.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
210,"[93112, 133059, 134232]","[u'right', u'right', u'up']","[30189, 32219]","[u'10', u'11']",2.0,"[10, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[93112, 28271, 263]",18.8,638704,4.0,6.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
211,"[7050, 9297, 15052]","[u'up', u'up', u'right']","[4615, 11035, 12935]","[u'3', u'12', u'13']",2.0,"[1, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[7050, 870, 4850]",16.2,706108,1.0,7.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
212,"[11210, 38909, 42384]","[u'down', u'down', u'right']","[4222, 5942, 7092, 9630, 54694]","[u'3', u'2', u'5', u'4', u'16']",2.0,"[11, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[11210, 14403, 2563]",-4.0,773645,2.0,8.0,graph,A2CQP9DZSDUC5V,3ZOTGHDK5IBVY856MT3M9O4L665OS9,13,True
234,"[24249, 36968, 39927]","[u'up', u'up', u'left']",[20026],[u'3'],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[24248, 3204, 2028]",35.4,1499998,6.0,1.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
235,"[14929, 27641, 31553]","[u'down', u'down', u'left']","[5050, 7762, 12218, 13609]","[u'3', u'5', u'2', u'4']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[14929, 2096, 2976]",-2.4,1562956,2.0,2.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
236,"[1828, 11932, 14524]","[u'up', u'up', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[1828, 934, 1697]",13.0,1617792,4.0,3.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
237,"[5146, 15242, 17634]","[u'left', u'left', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[5146, 915, 1455]",18.0,1686580,7.0,4.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
238,"[2147, 12122, 22851]","[u'down', u'down', u'right']","[16147, 17019]","[u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[2147, 814, 9802]",6.8,1742384,0.0,5.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
239,"[3688, 13576, 19823]","[u'up', u'up', u'left']","[15473, 16216]","[u'13', u'12']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[3688, 725, 5357]",-2.2,1797843,5.0,6.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
240,"[2605, 13013, 19373]","[u'up', u'up', u'right']","[15606, 16445]","[u'12', u'13']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[2605, 1232, 5420]",17.8,1854216,1.0,7.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
241,"[3632, 13656, 18231]","[u'right', u'right', u'up']","[15343, 16536]","[u'10', u'11']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[3632, 865, 3659]",30.8,1917244,3.0,8.0,graph,A2HGSFG0CL508L,3HFNH7HEMHEVTF9V66199FGIXWTQGZ,14,True
247,"[5905, 18848, 41513]","[u'down', u'down', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[5903, 2001, 20728]",14.0,202641,4.0,1.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
248,"[8878, 23954, 31510]","[u'up', u'up', u'right']",[6644],[u'3'],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[8877, 2487, 5596]",19.4,265562,1.0,2.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
249,"[6633, 21440, 31335]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[6632, 3932, 8001]",6.0,323974,6.0,3.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
250,"[1476, 14669, 29319]","[u'left', u'left', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[1476, 2345, 12838]",26.0,393753,3.0,4.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
251,"[1654, 15161, 20571]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[1653, 2658, 3550]",14.0,452315,5.0,5.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
252,"[2239, 14685, 27123]","[u'right', u'right', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[2238, 1615, 10615]",22.0,510828,7.0,6.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
253,"[2159, 14126, 18948]","[u'right', u'right', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 11]","[2159, 1112, 3020]",-2.0,569535,0.0,7.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
254,"[1704, 13361, 20604]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[1703, 801, 5384]",4.0,628777,2.0,8.0,graph,A2HLBE6RNK7DGC,3ZDAD0O1T1DJ7HWDCKV826R0KTOTX8,15,True
260,"[46075, 113257, 115645]","[u'right', u'right', u'up']","[3124, 7727, 10407, 11742, 13585, 14355, 17009, 18907, 22391, 23643, 25039, 26377, 28069, 29201, 30910, 32170]","[u'3', u'7', u'5', u'9', u'2', u'6', u'4', u'8', u'16', u'17', u'15', u'14', u'11', u'10', u'13', u'12']",2.0,"[56, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[46075, 4281, 1078]",8.4,307795,3.0,1.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
261,"[18934, 83541, 88863]","[u'right', u'right', u'up']","[2331, 3076, 4118, 4768, 7261, 9660, 10624, 11997, 13222, 14650, 16711, 87130]","[u'4', u'5', u'2', u'3', u'9', u'6', u'8', u'15', u'14', u'16', u'11', u'10']",2.0,"[40, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[18934, 18245, 4182]",14.8,406446,2.0,2.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
262,"[11438, 56568, 57674]","[u'down', u'down', u'left']","[1200, 2211, 3247, 3945, 4986, 6494, 7938, 8647, 9622, 10337]","[u'2', u'5', u'4', u'3', u'9', u'7', u'12', u'13', u'17', u'16']",2.0,"[38, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[11437, 1671, 3]",30.0,542420,1.0,3.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
263,"[12458, 65940, 67092]","[u'down', u'down', u'right']","[840, 1602, 2246, 2782, 4246, 5646, 6422, 8621, 10882, 11476]","[u'5', u'4', u'3', u'2', u'9', u'16', u'17', u'8', u'14', u'15']",2.0,"[38, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[12458, 9952, 8]",26.0,634290,4.0,4.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
264,"[16747, 113264, 115550]","[u'up', u'up', u'left']","[1060, 2975, 3849, 4758, 5986, 7121, 8189, 9185, 9948, 11052, 14489, 15886]","[u'4', u'8', u'14', u'15', u'5', u'9', u'3', u'7', u'13', u'12', u'2', u'6']",2.0,"[80, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[16747, 11496, 1254]",17.8,782462,6.0,5.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
265,"[58619, 133335, 134321]","[u'left', u'left', u'up']","[35089, 36999, 37876, 38517, 39319, 40401, 41357, 42551, 44365, 45713, 46951, 48267, 50609, 51507, 53127, 55329]","[u'3', u'4', u'5', u'2', u'6', u'11', u'10', u'7', u'8', u'9', u'15', u'14', u'12', u'13', u'17', u'16']",2.0,"[60, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[58619, 7691, 3]",8.4,922177,5.0,6.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
266,"[16061, 81577, 83166]","[u'left', u'left', u'up']","[1181, 2328, 3462, 4209, 5346, 6335, 7736, 8813, 9863, 10857, 13247, 14091, 15126]","[u'2', u'3', u'4', u'5', u'9', u'7', u'12', u'13', u'17', u'16', u'8', u'15', u'14']",2.0,"[58, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[16061, 1710, 3]",19.2,1050481,0.0,7.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
267,"[26881, 140515, 141841]","[u'right', u'right', u'up']","[1917, 3313, 3987, 4613, 5389, 6000, 6849, 8888, 9689, 11078, 11921, 13755, 16951]","[u'2', u'3', u'4', u'5', u'6', u'10', u'11', u'13', u'12', u'15', u'14', u'8', u'9']",2.0,"[49, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[26881, 57457, 7]",1.2,1198870,7.0,8.0,graph,A2JCK494NV7TFX,3EF8EXOTT1VH3DFFTXWX5R0QHCJ1JK,16,True
289,"[3497, 14720, 18775]","[u'right', u'right', u'up']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[3495, 3120, 2185]",22.0,1323543,7.0,1.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
290,"[10665, 20339, 22257]","[u'down', u'down', u'left']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[10664, 1319, 3]",46.0,1380003,1.0,2.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
291,"[25248, 33994, 39703]","[u'down', u'down', u'left']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 16]","[25246, 504, 3765]",4.0,1436395,2.0,3.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
292,"[6961, 15400, 17306]","[u'up', u'up', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[6960, 460, 2]",5.0,1503631,3.0,4.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
293,"[1303, 22555, 27815]","[u'left', u'left', u'down']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 15]","[1302, 13217, 3296]",40.0,1573937,0.0,5.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
294,"[4322, 32207, 34126]","[u'right', u'right', u'down']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 2, 6, 11]","[4321, 19793, 3]",16.0,1630113,6.0,6.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
295,"[5083, 18289, 47887]","[u'left', u'left', u'down']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 15]","[5081, 5120, 26555]",8.0,1688790,4.0,7.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
296,"[9529, 32816, 35189]","[u'up', u'up', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[9529, 13942, 530]",1.0,1747203,5.0,8.0,graph,A2KMX4HGXSWS7U,3DYGAII7PL816S2U9PRW3OUAYNGQP3,17,True
304,"[8353, 17553, 25521]","[u'right', u'right', u'down']",[1759],[u'2'],1.0,"[3, 0, 0]",1.6,45.0,"[1, 2, 6, 11]","[8352, 722, 5605]",-1.6,400708,3.0,1.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
305,"[5871, 17311, 22831]","[u'up', u'up', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[5870, 2702, 3217]",13.0,458460,4.0,2.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
306,"[3469, 13557, 17261]","[u'down', u'down', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[3468, 706, 1352]",6.0,516948,6.0,3.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
307,"[864, 19688, 22005]","[u'left', u'left', u'down']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 4, 8, 15]","[863, 10173, 3]",6.0,575740,7.0,4.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
308,"[2090, 16066, 18392]","[u'down', u'down', u'right']",[],[],1.0,"[5, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[2090, 5153, 3]",4.0,635381,2.0,5.0,graph,A2RFZPWXR7D4I5,3VP0C6EFSGW2B7MX20L6GFJOTHT6MQ,18,True
