,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
148,"[12494, 13252, 13990]","[u'left', u'left', u'down']","[1159, 1637, 2167, 2573, 3589, 3987, 4502, 5597, 6005, 6535, 8199, 8701, 9675]","[u'3', u'4', u'5', u'2', u'9', u'16', u'17', u'7', u'12', u'13', u'8', u'14', u'15']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[12493, 141, 2]",38.7,946378,0.0,6.0,graph,A16SJ5D3DKUEXJ,3VBEN272MKZ76VO8YAQE4FVJFVSGSE,7
149,"[14980, 15633, 16344]","[u'left', u'left', u'up']","[1395, 1950, 2443, 2841, 3777, 4169, 4637, 5435, 5857, 6373, 7115, 7489, 8028, 10725, 11209, 12887]","[u'3', u'4', u'5', u'2', u'7', u'12', u'13', u'8', u'15', u'14', u'9', u'16', u'17', u'10', u'6', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[14980, 159, 3]",32.4,994486,5.0,7.0,graph,A16SJ5D3DKUEXJ,3VBEN272MKZ76VO8YAQE4FVJFVSGSE,7
150,"[10306, 11160, 11963]","[u'right', u'right', u'up']","[2428, 2896, 3450, 3850, 4631, 5092, 5694, 6420, 6826, 7420, 8179, 8632]","[u'3', u'4', u'5', u'2', u'9', u'16', u'17', u'6', u'10', u'11', u'7', u'12']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[10305, 81, 2]",32.8,1042413,3.0,8.0,graph,A16SJ5D3DKUEXJ,3VBEN272MKZ76VO8YAQE4FVJFVSGSE,7
156,"[25431, 60319, 67665]","[u'up', u'up', u'left']","[11897, 22071, 58355, 63794, 65322]","[u'5', u'3', u'7', u'13', u'12']",1.0,"[28, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[25431, 5627, 6086]",36.5,693786,6.0,1.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
157,"[9078, 90360, 93265]","[u'down', u'down', u'left']","[2384, 3599, 4904, 6335, 74214, 75341, 76885]","[u'2', u'5', u'4', u'3', u'9', u'17', u'16']",1.0,"[41, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[9078, 39046, 1779]",5.3,790724,3.0,2.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
158,"[40133, 41043, 42708]","[u'right', u'right', u'up']","[1358, 2213, 3078, 4022, 5501, 7325, 8517, 10869, 13180, 14820, 17340, 18116, 19228, 20013, 21203, 22139]","[u'3', u'2', u'5', u'4', u'7', u'13', u'12', u'9', u'8', u'6', u'10', u'11', u'17', u'16', u'14', u'15']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[40132, 396, 806]",20.4,839136,7.0,3.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
159,"[29473, 30590, 32465]","[u'down', u'down', u'right']","[1579, 2163, 2875, 3539, 4234, 4762, 5738, 6506, 7122, 7634, 8354, 8874, 9433, 10409, 10913, 11737]","[u'3', u'2', u'5', u'4', u'8', u'14', u'15', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[29473, 591, 999]",40.4,888770,4.0,4.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
160,"[19988, 21236, 22673]","[u'left', u'left', u'up']","[1719, 2272, 2815, 3575, 4367, 4855, 5375, 6126, 7022, 7582, 8142, 9103, 9926, 10367, 10814, 11302]","[u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'4']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19987, 726, 552]",32.4,936103,5.0,5.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
161,"[19258, 19961, 21784]","[u'right', u'right', u'up']","[1579, 2058, 2539, 3243, 3843, 4251, 4810, 5482, 6066, 6522, 7058, 7706, 8498, 8970, 9497, 10170]","[u'4', u'8', u'14', u'15', u'16', u'9', u'5', u'17', u'2', u'6', u'11', u'10', u'13', u'7', u'3', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[19257, 178, 966]",32.4,985445,2.0,6.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
162,"[24761, 25732, 27673]","[u'left', u'left', u'down']","[2013, 2493, 3085, 3845, 4533, 5101, 5757, 8212, 8852, 9420, 9844, 10388, 11180, 11684, 12212, 12964]","[u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17', u'11', u'2', u'6', u'10', u'13', u'7', u'3', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[24759, 449, 1059]",38.4,1033528,0.0,7.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
163,"[19496, 20386, 21690]","[u'down', u'down', u'left']","[1198, 1694, 2261, 2805, 3694, 4221, 4741, 5221, 6182, 6637, 7069, 7877, 8606, 9117, 9748, 10373]","[u'5', u'9', u'16', u'17', u'11', u'6', u'2', u'10', u'3', u'7', u'13', u'12', u'4', u'8', u'15', u'14']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[19496, 364, 435]",44.4,1097112,1.0,8.0,graph,A1743ZO14I4NFO,33SA9F9TRXU2TY9QCKAR11DS8S2WEL,8
169,"[15679, 17159, 19480]","[u'right', u'right', u'up']","[3837, 4399, 4907, 5561, 6413, 7154, 7790, 8275, 8919, 9469, 10280, 10739, 11215, 11891, 12351, 13132]","[u'4', u'8', u'14', u'15', u'2', u'5', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15677, 949, 2]",32.4,124377,2.0,1.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
170,"[17125, 18062, 20353]","[u'up', u'up', u'left']","[521, 1141, 1711, 2397, 3187, 3628, 4128, 4885, 5529, 6043, 6793, 7485, 8043, 8692, 9223, 10117]","[u'4', u'3', u'2', u'5', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[17125, 415, 11]",35.4,182741,6.0,2.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
171,"[21217, 22213, 24913]","[u'down', u'down', u'right']","[1036, 1663, 2301, 3636, 4593, 5022, 5862, 6745, 7476, 8021, 8581, 9008, 9481, 10113, 10627, 11475]","[u'4', u'3', u'2', u'5', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[21217, 470, 6]",40.4,236585,4.0,3.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
172,"[21464, 22321, 24855]","[u'right', u'right', u'up']","[3363, 4085, 4528, 4955, 5608, 6155, 6550, 6992, 7716, 8127, 8819, 9322, 10100, 10517, 11491, 12336]","[u'3', u'12', u'7', u'13', u'2', u'10', u'6', u'11', u'17', u'9', u'16', u'5', u'4', u'8', u'14', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21464, 335, 5]",20.4,289909,7.0,4.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
173,"[6735, 114582, 118483]","[u'up', u'up', u'left']","[1879, 3102, 3578, 4141]","[u'3', u'12', u'7', u'13']",2.0,"[59, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[6734, 45031, 20]",20.6,417006,1.0,5.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
174,"[17598, 18734, 21559]","[u'right', u'right', u'up']","[1119, 1803, 2384, 2873, 4050, 4493, 5089, 5798, 6297, 6828, 7682, 8092, 8594, 9137, 9526, 9955]","[u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[17598, 607, 46]",32.4,471704,3.0,6.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
175,"[19437, 20351, 22989]","[u'left', u'left', u'up']","[1226, 1712, 2218, 2781, 3389, 4028, 4455, 4979, 5623, 6154, 6774, 7717, 8300, 8896, 9393, 9931]","[u'12', u'7', u'13', u'3', u'2', u'10', u'6', u'11', u'17', u'9', u'5', u'16', u'4', u'8', u'14', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19437, 396, 7]",32.4,530966,5.0,7.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
176,"[16222, 17242, 19594]","[u'left', u'left', u'down']","[6131, 6622, 7221, 7548, 8459, 8853, 9459, 10125, 10860, 11303, 11844, 12433, 13146, 13566, 13992, 14670]","[u'3', u'12', u'7', u'13', u'2', u'6', u'10', u'11', u'17', u'9', u'16', u'5', u'4', u'8', u'14', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[16222, 499, 5]",38.4,588343,0.0,8.0,graph,A18U9WMYFYJPR6,3ZSANO2JCF71SVSDNQKWMUV7EGLSFK,9
206,"[5217, 18275, 20780]","[u'left', u'left', u'up']",[],[],3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[5215, 9061, 1697]",10.0,1175463,2.0,1.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
207,"[5304, 12671, 17390]","[u'up', u'up', u'left']","[2417, 15697]","[u'3', u'13']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[5303, 3349, 3919]",20.8,1227640,1.0,2.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
208,"[8624, 16202, 17078]","[u'up', u'up', u'right']","[866, 4338, 6922, 15243]","[u'5', u'3', u'2', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[8624, 3602, 58]",0.6,1281786,5.0,3.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
209,"[15241, 21298, 23465]","[u'up', u'up', u'right']","[1132, 3692, 7140, 10581, 12388]","[u'2', u'16', u'3', u'7', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[15241, 2017, 1310]",14.5,1334593,0.0,4.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
210,"[5507, 10514, 14370]","[u'left', u'left', u'down']","[1920, 4067, 12797]","[u'4', u'8', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[5507, 1033, 3047]",27.7,1387217,6.0,5.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
211,"[6674, 11993, 14106]","[u'right', u'right', u'up']","[1077, 5041, 13356]","[u'2', u'6', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[6674, 1274, 1294]",33.7,1439362,3.0,6.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
212,"[1969, 6441, 10026]","[u'left', u'left', u'down']","[924, 8901]","[u'4', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[1968, 466, 2783]",7.8,1494409,4.0,7.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
213,"[9673, 14775, 17511]","[u'right', u'right', u'up']","[993, 4769, 7112, 16466]","[u'3', u'4', u'2', u'10']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[9672, 1092, 1931]",21.6,1545601,7.0,8.0,graph,A19134KP9PBNXT,3HL8HNGX451JNGWEEKK55ZQHLCKF9N,10
225,"[17258, 23055, 25119]","[u'left', u'left', u'down']","[2317, 3399, 4324, 5071, 12257, 13574, 15597]","[u'4', u'14', u'15', u'8', u'11', u'10', u'2']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[17258, 1633, 989]",13.3,336000,1.0,1.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
226,"[10708, 15965, 17148]","[u'left', u'left', u'up']","[926, 1678, 2270, 2969, 3745, 4450, 5315, 5974, 8432, 9215]","[u'3', u'2', u'5', u'4', u'11', u'10', u'14', u'15', u'12', u'13']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[10707, 1122, 70]",17.0,389937,7.0,2.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
227,"[14664, 19494, 20775]","[u'down', u'down', u'right']","[1696, 2859, 3389, 4328, 4859, 5622, 6182, 6671, 7289, 7877, 8303, 8945, 9546, 10590, 11022, 11522]","[u'14', u'8', u'15', u'4', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'2', u'13', u'12', u'7', u'3']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[14663, 1120, 262]",40.4,441095,4.0,3.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
228,"[12719, 18685, 21469]","[u'right', u'right', u'up']","[482, 1082, 1596, 2478, 3038, 3653, 4284, 4904, 5458, 6028, 9524, 10214]","[u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'12', u'4', u'2', u'3', u'5']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12718, 1894, 1682]",32.8,493712,2.0,4.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
229,"[13974, 18652, 19853]","[u'left', u'left', u'down']","[429, 1016, 1866, 2523, 3610, 4260, 4914, 5534, 7416, 10375, 13149]","[u'14', u'15', u'12', u'13', u'10', u'11', u'17', u'16', u'4', u'6', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[13974, 665, 3]",38.9,553491,0.0,5.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
230,"[18167, 22870, 26022]","[u'left', u'left', u'down']","[3619, 4220, 4804, 5460, 6311, 7846, 8439, 11024, 11570, 13572, 14342, 14818]","[u'14', u'15', u'16', u'17', u'11', u'12', u'13', u'8', u'4', u'10', u'2', u'6']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[18167, 803, 2083]",24.8,606194,3.0,6.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
231,"[23708, 28320, 29457]","[u'left', u'left', u'up']","[1219, 1834, 3283, 4091, 5149, 5751, 6359, 7088, 8441, 10487, 12500, 14828, 15880, 17209, 18220]","[u'11', u'10', u'12', u'13', u'17', u'16', u'15', u'14', u'4', u'3', u'7', u'5', u'2', u'9', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[23707, 757, 120]",32.5,657320,5.0,7.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
232,"[8722, 13578, 14621]","[u'up', u'up', u'left']","[484, 1423, 2409, 3076, 3690, 4348, 5142, 5692, 6509, 7500]","[u'14', u'15', u'16', u'17', u'11', u'10', u'12', u'13', u'3', u'7']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[8722, 890, 3]",36.0,708194,6.0,8.0,graph,A19C6T7B0H4PAQ,3QXNC7EIPIVSQCHOB21K2S3DGQ809E,11
240,"[4865, 10550, 18263]","[u'down', u'down', u'right']","[3095, 15667, 17213]","[u'5', u'17', u'16']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[4864, 1733, 6981]",3.7,392029,2.0,1.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
241,"[10200, 14824, 21504]","[u'up', u'up', u'right']","[8656, 18578, 20429]","[u'3', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[10200, 686, 5944]",20.7,442964,1.0,2.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
242,"[5728, 10343, 16328]","[u'down', u'down', u'left']","[1742, 3256, 4639, 12967, 14743]","[u'4', u'3', u'5', u'16', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[5728, 615, 5172]",5.5,492570,3.0,3.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
243,"[4444, 8893, 12852]","[u'up', u'up', u'left']","[1698, 3160, 11025, 11896]","[u'2', u'3', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[4444, 519, 3179]",36.6,544517,6.0,4.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
244,"[13371, 17947, 22299]","[u'up', u'up', u'right']","[2083, 3399, 4549, 6353, 7281, 9248, 10276, 11016, 20609, 21354]","[u'4', u'5', u'9', u'8', u'2', u'3', u'7', u'6', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[13371, 630, 3588]",2.0,596381,7.0,5.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
245,"[21126, 25413, 28365]","[u'down', u'down', u'right']","[1401, 2290, 3482, 4541, 7662, 9222, 11927, 13084, 14138, 15078, 15946, 18764]","[u'2', u'6', u'5', u'9', u'17', u'16', u'3', u'7', u'13', u'12', u'4', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[21126, 447, 2234]",8.8,648033,0.0,6.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
246,"[5216, 9936, 14439]","[u'left', u'left', u'up']","[1222, 3022, 11918, 13532]","[u'4', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[5215, 701, 3713]",33.6,701867,5.0,7.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
247,"[12775, 17109, 20229]","[u'left', u'left', u'up']","[2166, 3693, 5538, 6418]","[u'4', u'8', u'15', u'14']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[12775, 430, 2382]",15.6,752421,4.0,8.0,graph,A19IWME4DCIU1H,3PB5A5BD0V6LNX4GA7S39OZNR1W7G2,12
255,"[36059, 45712, 47278]","[u'left', u'left', u'up']","[10513, 13613, 15166, 18906, 21069, 22339, 25015, 26952, 28049, 29676, 30856]","[u'3', u'12', u'13', u'4', u'15', u'14', u'8', u'10', u'11', u'17', u'16']",2.0,"[6, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[36048, 2560, 335]",32.9,575312,5.0,1.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
256,"[37116, 38676, 39611]","[u'right', u'right', u'up']","[4620, 6473, 8420, 9899, 11780, 13034, 15159, 16786, 18186, 19686, 21356, 22156, 22876, 26565, 27175, 28843]","[u'2', u'5', u'4', u'3', u'16', u'17', u'9', u'11', u'10', u'6', u'15', u'14', u'8', u'12', u'13', u'7']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[37116, 1039, 2]",32.4,624802,3.0,2.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
257,"[21198, 22825, 24115]","[u'left', u'left', u'down']","[2860, 4549, 6855, 8048, 10632, 12359, 13892, 15268, 16753, 17922, 32257]","[u'4', u'5', u'16', u'17', u'2', u'3', u'12', u'13', u'15', u'8', u'14']",2.0,"[-2, 0, 2]",0.1,45.0,"[1, 4, 8, 15]","[21198, 86, 3]",38.9,686342,0.0,3.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
258,"[16243, 17383, 18476]","[u'up', u'up', u'left']","[1279, 3269, 4709, 6881, 8890, 10540, 11510, 12734, 13818, 14516]","[u'4', u'15', u'14', u'8', u'2', u'5', u'3', u'12', u'13', u'7']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[16243, 151, 3]",36.0,739797,6.0,4.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
259,"[28906, 34932, 36038]","[u'right', u'right', u'down']","[1856, 3373, 6153, 7423, 10032, 11663, 14303, 16503, 17838, 19715, 21659]","[u'3', u'4', u'2', u'5', u'16', u'17', u'15', u'10', u'11', u'6', u'9']",2.0,"[2, 0, 9]",0.1,45.0,"[1, 2, 6, 11]","[28905, 2916, 3]",30.9,801224,2.0,5.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
260,"[27493, 29004, 30124]","[u'down', u'down', u'right']","[1205, 2472, 3555, 5856, 6910, 8520, 9734, 10861, 11767, 14517, 15660, 16627]","[u'4', u'14', u'15', u'2', u'5', u'16', u'3', u'17', u'9', u'12', u'13', u'7']",2.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[27492, 585, 44]",40.8,868378,4.0,6.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
261,"[15590, 16891, 18347]","[u'down', u'down', u'left']","[2084, 4511, 5663, 7207, 8757, 9830, 11260, 12380, 13078]","[u'3', u'12', u'13', u'4', u'5', u'2', u'16', u'9', u'17']",2.0,"[-2, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[15589, 2, 51]",45.1,952789,1.0,7.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
262,"[32277, 38287, 39383]","[u'right', u'right', u'up']","[2806, 4142, 5278, 6252, 8492, 9719, 10519, 14095, 16222, 17025, 21668, 22788, 25128, 45320, 47486]","[u'4', u'2', u'5', u'3', u'10', u'11', u'6', u'14', u'15', u'8', u'12', u'13', u'16', u'17', u'9']",2.0,"[3, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[32277, 1994, 2]",20.5,1013384,7.0,8.0,graph,A1A6DUWWGNEE4W,339ANSOTR52NE3HVJPHFY5HPDE1KIN,13
268,"[29380, 92439, 101592]","[u'down', u'down', u'left']","[6193, 8316, 11034, 11895, 15548, 17805, 66233, 67313, 68629, 70744, 71857]","[u'3', u'7', u'2', u'6', u'4', u'5', u'9', u'16', u'17', u'11', u'10']",1.0,"[30, 1, 0]",0.1,45.0,"[1, 5, 9, 16]","[29378, 32046, 7271]",4.9,941654,3.0,1.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
269,"[19102, 27632, 30280]","[u'left', u'left', u'up']","[2133, 3319, 5672, 7998, 8789, 9628, 11336, 11935, 12636, 14058, 14675, 15440]","[u'3', u'7', u'13', u'2', u'6', u'10', u'5', u'9', u'16', u'4', u'8', u'14']",1.0,"[6, 0, 3]",0.1,45.0,"[1, 4, 8, 14]","[19102, 1132, 1747]",32.8,1006393,5.0,2.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
270,"[34318, 36440, 37894]","[u'up', u'up', u'left']","[4854, 5964, 8297, 10311, 11344, 12325, 14713, 15713, 16543, 18480, 22541, 25105, 26563, 27927]","[u'5', u'17', u'16', u'11', u'2', u'10', u'13', u'12', u'3', u'7', u'4', u'8', u'14', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[34318, 1371, 618]",35.6,1054966,6.0,3.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
271,"[31677, 33221, 34635]","[u'right', u'right', u'up']","[2041, 3365, 5575, 6373, 8145, 8937, 10048, 10941, 13847, 17103, 18895, 20724, 22932, 24875]","[u'10', u'11', u'13', u'12', u'14', u'15', u'16', u'17', u'2', u'6', u'5', u'4', u'3', u'8']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[31677, 789, 548]",20.6,1105601,7.0,4.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
272,"[26486, 28511, 30064]","[u'down', u'down', u'right']","[3601, 5519, 7199, 8053, 10053, 11580, 13128, 14239, 15751, 17677, 19000]","[u'2', u'5', u'8', u'4', u'15', u'14', u'3', u'7', u'9', u'6', u'17']",1.0,"[-2, 0, 2]",0.1,45.0,"[1, 5, 9, 17]","[26486, 983, 653]",40.9,1156512,4.0,5.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
273,"[24942, 26643, 28369]","[u'left', u'left', u'up']","[7815, 9992, 11107, 12552, 13399, 14670, 15510, 17262, 20272, 22297]","[u'10', u'13', u'12', u'14', u'15', u'8', u'4', u'16', u'17', u'2']",1.0,"[-2, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[24942, 752, 824]",39.0,1205404,0.0,6.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
274,"[24925, 29545, 32098]","[u'down', u'down', u'left']","[3420, 4453, 6366, 7212, 8195, 9040, 10267, 11035, 13073, 14509, 16266, 18584]","[u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13', u'2', u'3', u'4', u'5']",1.0,"[3, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[24925, 720, 1638]",44.8,1255658,1.0,7.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
275,"[24850, 29274, 32032]","[u'right', u'right', u'up']","[3427, 4357, 6514, 7394, 8779, 10047, 14500, 16060, 17903, 18625, 22701, 45578, 46819]","[u'17', u'16', u'11', u'10', u'6', u'2', u'14', u'15', u'12', u'13', u'3', u'5', u'9']",1.0,"[3, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[24850, 618, 1845]",32.7,1308965,2.0,8.0,graph,A1AKTFYEZ493UQ,317HQ483I7SOM92YG29VQXYT79AINU,14
283,"[38806, 43268, 46284]","[u'left', u'left', u'down']","[7270, 11043, 12217, 20433, 20761, 21093, 21533, 22367, 22743, 23168, 23598, 23957, 24333, 24724, 25969, 37039]","[u'2', u'6', u'10', u'12', u'7', u'13', u'3', u'14', u'8', u'4', u'15', u'16', u'9', u'17', u'5', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[38804, 770, 2163]",38.4,329749,0.0,1.0,graph,A1APYLD4DUK33J,3WR9XG3T63B5BHBWF6Q20Z2K2C047M,15
