,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
310,"[9148, 13212, 14251]","[u'left', u'left', u'up']","[1309, 1902, 2631, 3085, 3925, 4509, 5077, 5637, 6554, 6902]","[u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'8', u'4']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[9148, 259, 288]",39.0,859773,0.0,7.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
311,"[24317, 28365, 29093]","[u'right', u'right', u'up']","[1326, 2515, 3142, 3616, 5159, 5654, 6690, 7074, 7886, 8408, 11080, 11490, 13682, 14124, 18509, 18884]","[u'12', u'13', u'10', u'11', u'14', u'15', u'16', u'17', u'8', u'4', u'2', u'6', u'5', u'9', u'3', u'7']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[24317, 376, 1]",20.4,919504,7.0,8.0,graph,A1LRDHZZUVF9AZ,3PW9OPU9PQKHXHH7MCQ56AE9EWR21H,14
319,"[23632, 27854, 29503]","[u'down', u'down', u'right']","[5397, 6958, 7734, 8330, 9296, 9926, 10466, 11452, 14166, 14658]","[u'3', u'4', u'5', u'2', u'8', u'14', u'15', u'9', u'16', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[23632, 341, 889]",41.0,248144,4.0,1.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
320,"[20645, 24896, 25763]","[u'left', u'left', u'down']","[1060, 1544, 1970, 2410, 3216, 3992, 8205, 11549, 12098, 12705, 13158, 14239, 14607]","[u'3', u'4', u'5', u'2', u'9', u'7', u'8', u'16', u'17', u'15', u'14', u'12', u'13']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[20645, 459, 1]",38.7,303343,0.0,2.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
321,"[10036, 14310, 15101]","[u'up', u'up', u'left']","[735, 1263, 1747, 2347, 3540, 3900, 4390, 5298, 5568, 6236]","[u'3', u'2', u'5', u'4', u'7', u'12', u'13', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[10036, 377, 1]",36.0,353428,6.0,3.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
322,"[13125, 17276, 18159]","[u'left', u'left', u'up']","[932, 1289, 1865, 2207, 2983, 3634, 4651, 5361, 7814, 8208, 9034, 9484, 10620, 11026]","[u'3', u'4', u'5', u'2', u'7', u'8', u'9', u'6', u'10', u'11', u'14', u'15', u'13', u'12']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[13125, 344, 93]",32.6,403341,5.0,4.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
323,"[8562, 12850, 13602]","[u'right', u'right', u'up']","[518, 868, 1460, 2000, 2652, 3326, 4054, 5694, 6058, 6746, 7124]","[u'2', u'3', u'4', u'5', u'9', u'8', u'6', u'14', u'15', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[8561, 443, 1]",32.9,453907,2.0,5.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
324,"[11642, 15776, 16569]","[u'down', u'down', u'left']","[903, 1287, 1767, 2152, 2765, 3477, 4063, 4577, 5307, 7041, 9298]","[u'2', u'3', u'4', u'5', u'9', u'7', u'12', u'13', u'17', u'16', u'8']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[11641, 260, 1]",44.9,504277,1.0,6.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
325,"[9364, 13554, 14667]","[u'right', u'right', u'up']","[981, 1271, 1635, 1947, 2793, 3393, 4130, 4636, 5300, 5876, 6335]","[u'3', u'4', u'5', u'2', u'7', u'6', u'9', u'16', u'17', u'11', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[9363, 353, 357]",32.9,584890,3.0,7.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
326,"[20312, 24393, 25182]","[u'right', u'right', u'up']","[736, 1072, 1922, 2285, 2898, 3569, 4321, 5443, 5723, 6653, 7219, 8944, 12803, 13207, 13985, 14253]","[u'2', u'3', u'4', u'5', u'6', u'7', u'8', u'12', u'13', u'10', u'11', u'9', u'17', u'16', u'15', u'14']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20312, 386, 1]",20.4,928534,7.0,8.0,graph,A1OQ3KL56KMQSU,35DR22AR5DKE80YJX5PHKTN2PP5X3E,15
348,"[43751, 71279, 72600]","[u'left', u'left', u'up']","[24087, 25888, 26966, 28565, 29664, 30534, 31398, 32370, 34221, 34942, 35569, 36283, 37296, 37688, 38144, 38692]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'17', u'9', u'5', u'16', u'4', u'8', u'15', u'14']",1.0,"[18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[43750, 8995, 631]",16.4,1110625,7.0,1.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
349,"[20255, 72224, 73130]","[u'up', u'up', u'right']","[13581, 15501, 16434, 17127, 64279, 65507, 66489]","[u'3', u'2', u'5', u'4', u'7', u'13', u'12']",1.0,"[40, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[20255, 11071, 42]",0.3,1199764,5.0,2.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
350,"[28620, 32211, 33325]","[u'right', u'right', u'up']","[4352, 6994, 7753, 8297, 13553, 16526, 17937, 20191, 21901, 23013, 25628, 26301, 26781]","[u'2', u'5', u'4', u'3', u'9', u'16', u'17', u'8', u'14', u'15', u'11', u'6', u'10']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[28620, 2938, 371]",32.7,1248017,2.0,3.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
351,"[12089, 14148, 14930]","[u'up', u'up', u'left']","[1642, 2268, 3625, 4595, 6465, 6999, 7759, 8473, 8976, 9553]","[u'3', u'2', u'5', u'4', u'13', u'7', u'12', u'14', u'8', u'15']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[12089, 1343, 1]",36.0,1296497,6.0,4.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
352,"[19242, 20637, 21699]","[u'right', u'right', u'up']","[2852, 3753, 4569, 5134, 8868, 9590, 10202, 11220, 11729, 12483, 13425, 13927, 14987]","[u'3', u'2', u'5', u'4', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[19242, 750, 333]",32.7,1344633,3.0,5.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
353,"[12692, 13763, 14596]","[u'left', u'left', u'down']","[703, 1250, 2192, 2726, 4481, 6350, 6908, 7448, 8640, 9141, 10256, 10679, 11112]","[u'3', u'2', u'5', u'4', u'17', u'13', u'7', u'12', u'16', u'9', u'15', u'8', u'14']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[12692, 418, 112]",38.7,1396165,0.0,6.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
354,"[8993, 9759, 10507]","[u'down', u'down', u'right']","[1518, 2083, 2664, 3191, 4486, 5041, 5577, 6311, 6757, 7207]","[u'3', u'2', u'5', u'4', u'14', u'8', u'15', u'16', u'9', u'17']",1.0,"[-1, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[8993, 55, 2]",41.0,1447649,4.0,7.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
355,"[8307, 9242, 10103]","[u'down', u'down', u'left']","[1698, 2278, 2938, 3486, 4160, 5776, 6326, 6803]","[u'2', u'5', u'4', u'3', u'13', u'17', u'9', u'16']",1.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[8307, 1, 1]",45.2,1503710,1.0,8.0,graph,A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,16
365,"[19611, 26783, 28802]","[u'left', u'left', u'up']","[5243, 6441, 7018, 7577, 8500, 8988, 9420, 10692, 11056, 11678, 16821, 17860, 18564]","[u'2', u'4', u'5', u'3', u'7', u'12', u'13', u'9', u'16', u'17', u'8', u'14', u'15']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[19609, 3183, 998]",38.7,177769,0.0,1.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
366,"[22688, 27039, 28033]","[u'left', u'left', u'up']","[6560, 7562, 8135, 8638, 11607, 12111, 12757, 13340, 13631, 13954, 16838, 17286, 17927, 18824, 19167, 19587]","[u'2', u'3', u'4', u'5', u'6', u'10', u'11', u'17', u'9', u'16', u'7', u'13', u'12', u'15', u'8', u'14']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[22687, 647, 9]",32.4,229774,5.0,2.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
367,"[12251, 16843, 17895]","[u'down', u'down', u'right']","[2517, 3127, 3599, 4214, 4807, 5166, 5534, 6887, 7914, 8742]","[u'2', u'3', u'4', u'5', u'15', u'8', u'14', u'9', u'16', u'17']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[12251, 522, 2]",41.0,283296,4.0,3.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
368,"[14278, 18968, 20010]","[u'up', u'up', u'left']","[897, 1488, 2131, 2808, 4055, 4779, 6327, 6828, 7495, 8479, 25570, 26496, 28136, 28624, 29272]","[u'2', u'4', u'3', u'5', u'7', u'13', u'8', u'14', u'15', u'12', u'9', u'17', u'6', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[14278, 653, 1]",35.5,338719,6.0,4.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
369,"[12782, 18669, 20165]","[u'right', u'right', u'up']","[898, 1884, 2341, 3025, 4106, 4577, 5394, 5949, 6381, 7047, 8749, 9233, 9829, 25369, 26831, 27711]","[u'2', u'3', u'4', u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'6', u'10', u'11', u'7', u'13', u'12']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12781, 1961, 472]",32.4,390033,2.0,5.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
370,"[11071, 15334, 16314]","[u'right', u'right', u'up']","[1127, 1694, 2214, 2838, 3822, 4224, 4854, 5494, 5886, 6454, 7413, 7835, 8403]","[u'2', u'4', u'5', u'3', u'9', u'17', u'16', u'7', u'13', u'12', u'6', u'10', u'11']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[11071, 362, 2]",32.7,444446,3.0,6.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
371,"[8089, 12552, 13526]","[u'down', u'down', u'left']","[914, 1457, 2085, 2561, 3229, 3690, 4288, 5319, 5785, 6357]","[u'2', u'5', u'4', u'3', u'7', u'12', u'13', u'9', u'17', u'16']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[8087, 402, 1]",45.0,497515,1.0,7.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
372,"[15260, 19317, 20222]","[u'right', u'right', u'up']","[1108, 1685, 2208, 2748, 3553, 4021, 4619, 5505, 5799, 6364, 8080, 8732, 9572, 9913, 10270, 11128]","[u'2', u'4', u'5', u'3', u'7', u'12', u'13', u'6', u'10', u'11', u'14', u'15', u'17', u'9', u'16', u'8']",3.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[15260, 362, 2]",20.4,547630,7.0,8.0,graph,A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,17
386,"[48315, 49117, 49868]","[u'right', u'right', u'up']","[2372, 4560, 5301, 5940, 6994, 7583, 8124, 14593, 18164, 18947, 19765, 20429, 21091, 21677, 22173, 22666]","[u'4', u'3', u'2', u'5', u'10', u'6', u'11', u'7', u'9', u'8', u'12', u'13', u'17', u'16', u'15', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[48315, 290, 107]",20.4,607415,7.0,1.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
387,"[57644, 58259, 58940]","[u'left', u'left', u'up']","[1595, 2102, 2629, 3089, 4228, 5784, 6435, 7127, 8485, 9161, 10521, 11014, 11608, 12042, 12714, 13282]","[u'3', u'4', u'5', u'2', u'7', u'9', u'6', u'8', u'10', u'11', u'13', u'12', u'16', u'17', u'15', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[57644, 106, 29]",32.4,669434,5.0,2.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
388,"[47076, 47626, 48278]","[u'right', u'right', u'up']","[3844, 4336, 4758, 5169, 5693, 6118, 6518, 7114, 7401, 7675, 8138, 8639, 8912, 9613, 9883, 10183]","[u'3', u'4', u'5', u'2', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[47075, 30, 1]",32.4,720731,3.0,3.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
389,"[21182, 21960, 22595]","[u'right', u'right', u'up']","[1716, 2169, 3175, 3830, 4370, 4655, 5025, 5510, 5849, 6288, 6794, 7266, 7665, 8155, 8477, 8816]","[u'2', u'5', u'4', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'15', u'8', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[21182, 261, 0]",32.4,818650,2.0,4.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
390,"[13271, 13857, 14492]","[u'down', u'down', u'right']","[777, 1107, 1470, 1908, 2370, 2703, 3016, 3450, 3950, 4664, 4967, 5494, 6003, 6272, 6536, 6898]","[u'12', u'7', u'13', u'3', u'10', u'6', u'2', u'11', u'17', u'9', u'5', u'16', u'15', u'8', u'14', u'4']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[13271, 79, 1]",40.4,900389,4.0,5.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
391,"[34146, 34668, 35333]","[u'up', u'up', u'left']","[19234, 19705, 20142, 20555, 21069, 21337, 21643, 22113, 22412, 22811, 23933, 25063, 25390, 26071, 26362, 26889]","[u'2', u'3', u'4', u'5', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[34146, 6, 8]",35.4,986879,6.0,6.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
392,"[32067, 32583, 33249]","[u'down', u'down', u'left']","[21044, 21875, 22370, 22872, 23862, 24217, 24861, 25626, 25940, 26258, 26900, 27223, 27599, 28205, 28451, 28713]","[u'4', u'5', u'2', u'3', u'7', u'13', u'12', u'14', u'8', u'15', u'16', u'9', u'17', u'11', u'6', u'10']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[32067, 8, 11]",44.4,1043742,1.0,7.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
393,"[15893, 16539, 17179]","[u'left', u'left', u'up']","[865, 1271, 2236, 2700, 3327, 3738, 4048, 4519, 4815, 5114, 5644, 5943, 6283, 6734, 7023, 7441]","[u'3', u'4', u'5', u'2', u'17', u'9', u'16', u'15', u'8', u'14', u'12', u'7', u'13', u'10', u'6', u'11']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[15893, 141, 0]",38.4,1134451,0.0,8.0,graph,A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,18
417,"[28711, 29612, 31337]","[u'up', u'up', u'left']","[3376, 3979, 4352, 4930, 5455, 5956, 6618, 7445, 8227, 8644, 9054, 9654, 10220, 10647, 11196, 11836]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'12', u'7', u'13', u'3']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[28710, 374, 825]",35.4,760303,6.0,1.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
418,"[21195, 21890, 23321]","[u'left', u'left', u'up']","[2235, 2749, 3201, 3805, 4437, 4889, 5405, 6015, 6537, 6959, 7410, 7914, 8475, 8890, 9569, 10396]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'12', u'7', u'3', u'13']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[21194, 175, 539]",32.4,810003,5.0,2.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
419,"[16184, 16960, 18240]","[u'left', u'left', u'up']","[1309, 2047, 2495, 3096, 3800, 4261, 4703, 5350, 5933, 6535, 7313, 7790, 8453, 8873, 9266, 10508]","[u'3', u'7', u'13', u'12', u'14', u'8', u'4', u'15', u'16', u'5', u'9', u'17', u'11', u'6', u'10', u'2']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[16184, 254, 386]",38.4,858272,0.0,3.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
420,"[22352, 23027, 23952]","[u'right', u'right', u'up']","[7884, 8278, 8878, 9394, 10088, 10537, 10852, 11488, 12082, 12644, 13056, 13645, 14128, 14503, 14950, 15765]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'17', u'9', u'5', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[22352, 152, 1]",32.4,906650,3.0,4.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
421,"[21090, 21843, 22775]","[u'down', u'down', u'right']","[2990, 3449, 4027, 4667, 5551, 6041, 6477, 7144, 7760, 8198, 8707, 9265, 9814, 10286, 11071, 11651]","[u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14', u'3', u'7', u'13', u'12']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[21089, 214, 5]",40.4,954026,4.0,5.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
422,"[20737, 21465, 22383]","[u'right', u'right', u'up']","[1185, 1669, 2425, 3254, 3966, 4449, 5027, 5518, 6269, 6762, 7214, 7834, 8441, 8895, 10057, 10669]","[u'13', u'7', u'3', u'12', u'10', u'6', u'11', u'2', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[20737, 203, 7]",32.4,1024530,2.0,6.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
423,"[19057, 19743, 20642]","[u'down', u'down', u'left']","[7561, 8051, 8576, 9167, 9949, 11013, 11505, 12013, 12696, 13183, 13621, 14159, 14816, 15521, 15996, 16575]","[u'3', u'7', u'13', u'12', u'2', u'10', u'6', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[19057, 159, 4]",44.4,1071905,1.0,7.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
424,"[22909, 23570, 24455]","[u'right', u'right', u'up']","[2274, 2925, 3597, 4174, 4946, 5383, 5842, 6443, 7057, 7457, 7956, 8535, 9193, 9607, 10177, 10717]","[u'3', u'7', u'13', u'12', u'2', u'6', u'10', u'11', u'17', u'9', u'5', u'16', u'15', u'8', u'4', u'14']",2.0,"[0, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[22909, 141, 2]",20.4,1119840,7.0,8.0,graph,A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,19
430,"[52730, 57522, 61617]","[u'right', u'right', u'up']","[17252, 20087, 21570, 30662, 30741, 34929, 36385, 37264, 38387, 39360, 41312, 43189, 44187, 45233]","[u'2', u'6', u'10', u'11', u'3', u'7', u'13', u'12', u'14', u'4', u'5', u'9', u'16', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[52728, 869, 3051]",32.6,565710,3.0,1.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
431,"[35432, 40850, 46244]","[u'left', u'left', u'up']","[4582, 6659, 7919, 8736, 10646, 11654, 12783, 14076, 16230, 17239, 18198, 19034, 20299, 21066]","[u'3', u'7', u'12', u'13', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17', u'2', u'6']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[35432, 1492, 4382]",38.6,623646,0.0,2.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
432,"[39602, 45539, 49930]","[u'up', u'up', u'left']","[4310, 5336, 6317, 7123, 8581, 9848, 10680, 12151, 12834, 13987, 17939, 19781, 31789, 33304]","[u'2', u'3', u'4', u'5', u'7', u'12', u'13', u'8', u'14', u'15', u'9', u'16', u'6', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 12]","[39602, 1739, 3293]",35.6,682658,6.0,3.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
433,"[35406, 40993, 45529]","[u'right', u'right', u'up']","[2459, 4052, 5057, 6321, 8066, 8877, 9674, 10540, 12073, 13163, 14004, 15065, 17443, 18419, 19207, 20120]","[u'2', u'6', u'10', u'11', u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[35405, 1887, 3561]",20.4,738269,7.0,4.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
434,"[39898, 45708, 52853]","[u'left', u'left', u'up']","[1897, 2924, 3762, 4728, 6722, 7952, 9078, 10430, 15314, 16854, 18779, 21675, 23207]","[u'2', u'3', u'4', u'5', u'7', u'8', u'9', u'6', u'10', u'11', u'17', u'15', u'14']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[39898, 1718, 6138]",32.7,798234,5.0,5.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
435,"[26252, 31654, 44162]","[u'down', u'down', u'right']","[2087, 3141, 4154, 5123, 6179, 7246, 8198, 9844, 10570, 11880, 13984, 14951, 16082, 18478, 19918, 20931]","[u'2', u'3', u'4', u'5', u'9', u'16', u'17', u'15', u'8', u'14', u'7', u'12', u'13', u'6', u'10', u'11']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[26251, 1701, 11515]",40.4,852194,4.0,6.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
436,"[27084, 32389, 38852]","[u'down', u'down', u'left']","[2429, 4147, 5167, 6168, 7402, 8445, 9250, 11579, 12606, 14139, 16181]","[u'2', u'5', u'4', u'3', u'7', u'13', u'12', u'9', u'16', u'17', u'8']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 16]","[27084, 1236, 5442]",44.9,904385,1.0,7.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
437,"[25572, 36439, 41443]","[u'right', u'right', u'up']","[1971, 3065, 4116, 5114, 6655, 8757, 9856, 10876, 12975, 13860, 14944]","[u'2', u'3', u'4', u'5', u'9', u'6', u'10', u'11', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[25572, 6817, 3867]",32.9,955834,2.0,8.0,graph,A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,20
467,"[12011, 16630, 18560]","[u'right', u'right', u'up']","[3781, 6070, 9014]","[u'2', u'6', u'10']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[12010, 480, 963]",33.7,977933,2.0,1.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
468,"[9601, 14183, 16441]","[u'left', u'left', u'down']","[2427, 3939, 5115, 7906]","[u'4', u'8', u'14', u'15']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 15]","[9601, 568, 1393]",27.6,1029771,6.0,2.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
469,"[10935, 18005, 19272]","[u'down', u'down', u'right']","[1475, 2557, 4754, 7438, 8331, 9447]","[u'3', u'7', u'13', u'5', u'9', u'17']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 5, 9, 17]","[10935, 2807, 170]",13.4,1086285,5.0,3.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
470,"[2406, 7054, 9304]","[u'left', u'left', u'up']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 4, 8, 14]","[2406, 505, 1345]",40.0,1150026,0.0,4.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
471,"[2804, 7880, 10051]","[u'up', u'up', u'right']",[],[],0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 3, 7, 13]","[2804, 863, 1126]",21.0,1200860,1.0,5.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
472,"[8157, 12772, 14428]","[u'right', u'right', u'up']","[2846, 4332, 5848, 7032]","[u'5', u'3', u'4', u'2']",0.0,"[3.18, 0, 0]",0.1,45.0,"[1, 2, 6, 10]","[8157, 434, 517]",21.6,1252648,7.0,6.0,graph,A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,21
