,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
752,"[7296, 13667, 21346]","['right', 'right', 'down']","[2454, 4084, 5022, 19165, 39134, 59079]","['2', '11', '6', '10', '5', '9']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[7295, 812, 3192]",37.4,1294925,17.0,2.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
753,"[18276, 23760, 31939]","['left', 'left', 'down']","[1998, 11518, 14340, 15950]","['4', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[18275, 693, 2417]",37.6,1366465,10.0,3.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
754,"[25110, 30386, 35201]","['left', 'left', 'up']","[1378, 3786, 4857, 5673, 8027, 9213, 10241, 11289, 12276, 13633, 14730, 16408, 17800, 19017, 19673, 21210]","['5', '2', '3', '4', '7', '13', '12', '8', '14', '15', '9', '17', '16', '10', '6', '11']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[25110, 1735, 532]",32.4,1435101,5.0,4.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
755,"[14292, 19355, 26017]","['up', 'up', 'right']","[1034, 1974, 2889, 3833, 5240, 7649, 9329, 10418, 12086]","['3', '7', '12', '13', '2', '6', '5', '4', '8']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[14291, 616, 698]",46.1,1514685,13.0,5.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
756,"[17650, 22277, 27322]","['down', 'down', 'left']","[1860, 3423, 4356, 5491, 6642, 7467, 8853, 10076, 11859, 12667, 13468, 14180]","['3', '7', '2', '6', '5', '9', '17', '16', '4', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[17650, 431, 644]",36.8,1577143,14.0,6.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
757,"[15358, 19921, 26056]","['right', 'right', 'up']","[1449, 2454, 3302, 4186, 5183, 6000, 7015, 8531, 9678, 10400, 11283]","['3', '7', '2', '6', '11', '10', '5', '9', '17', '16', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[15357, 447, 1706]",32.9,1647073,3.0,7.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
758,"[23920, 29176, 34229]","['up', 'up', 'right']","[1466, 3080, 3973, 4614, 5662, 6881, 7775, 9510, 11537, 13180, 14736, 16797, 17797, 18629]","['3', '7', '12', '13', '2', '4', '5', '9', '6', '10', '11', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[23918, 440, 696]",37.6,1719692,18.0,8.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
759,"[48765, 54521, 59795]","['left', 'left', 'up']","[1886, 4553, 5849, 6801, 8068, 9071, 10035, 23722, 25308, 27550, 39019, 42630]","['3', '2', '5', '4', '9', '17', '16', '8', '14', '15', '7', '6']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[48764, 452, 654]",38.8,1807405,11.0,9.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
760,"[20715, 25611, 30504]","['right', 'right', 'down']","[1785, 3208, 4831, 5752, 6984, 7954, 8822, 10756, 11929, 13133, 14462, 15445, 16873, 18957]","['3', '2', '4', '5', '9', '17', '16', '7', '13', '12', '6', '10', '11', '8']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[20715, 454, 416]",36.6,1866023,6.0,10.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
761,"[34234, 39455, 44452]","['up', 'up', 'left']","[3722, 5220, 6181, 7414, 8810, 10710, 12447, 13707, 16084, 17115, 18124, 19350, 23082, 24093, 24924, 26348]","['3', '7', '13', '12', '4', '8', '14', '15', '5', '9', '16', '17', '2', '6', '10', '11']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[34234, 1075, 400]",39.4,1924765,8.0,11.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
762,"[14869, 19597, 24534]","['up', 'up', 'left']","[1722, 2991, 3923, 4928, 6323, 7203, 8235, 9219, 10917, 12419]","['3', '7', '13', '12', '4', '8', '14', '15', '5', '2']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[14869, 561, 455]",36.0,1986505,15.0,12.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
763,"[13425, 17861, 22591]","['down', 'down', 'right']","[938, 2207, 3452, 4722, 5710, 6545, 7750, 8598, 9318, 10782]","['3', '4', '8', '14', '15', '5', '9', '16', '17', '2']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[13423, 296, 330]",41.0,2048797,4.0,13.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
764,"[32444, 37028, 42113]","['right', 'right', 'up']","[859, 2146, 3091, 4097, 5010, 6537, 7776, 9674, 10786, 11570, 12483, 13421, 17967, 19265, 20239, 20993]","['3', '4', '2', '5', '6', '10', '11', '7', '13', '12', '14', '8', '15', '9', '17', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[32443, 450, 680]",20.4,2112841,16.0,14.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
765,"[20217, 25598, 31403]","['right', 'right', 'up']","[872, 2566, 4314, 5630, 6894, 8914, 11126, 12209, 14254, 15629, 16767]","['3', '2', '5', '4', '9', '6', '10', '11', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[20216, 956, 1442]",32.9,2172220,2.0,15.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
766,"[11527, 17088, 22685]","['up', 'up', 'right']","[635, 1976, 3169, 5028, 6321, 7466, 8681]","['3', '7', '13', '12', '4', '2', '5']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[11525, 1122, 446]",40.3,2231297,19.0,16.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
767,"[37870, 42801, 47660]","['left', 'left', 'down']","[1201, 2227, 3697, 5133, 6015, 6929, 13483, 17737, 19259, 24299, 25919, 27757, 34001]","['4', '3', '7', '12', '13', '2', '5', '9', '17', '16', '8', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[37870, 1035, 521]",38.7,2304659,0.0,17.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
768,"[31674, 36333, 42163]","['right', 'right', 'down']","[1296, 2391, 3781, 4943, 6167, 7769, 8978, 9983, 11070, 12615, 13616, 15015, 16080, 17527, 19094, 20142]","['3', '7', '13', '12', '4', '2', '6', '10', '11', '5', '9', '16', '17', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[31673, 502, 830]",42.4,2364994,9.0,18.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
769,"[21983, 29624, 34579]","['down', 'down', 'right']","[888, 2743, 4399, 6848, 7997, 9014, 10223, 11616, 13154, 15029, 17503, 18311, 19462]","['3', '2', '6', '5', '4', '9', '17', '16', '11', '10', '7', '13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[21982, 3470, 532]",32.7,2426456,7.0,19.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
770,"[18633, 24506, 29364]","['down', 'down', 'right']","[1771, 2855, 3794, 4987, 7281, 8203, 9457, 11561, 12877, 14543, 15736]","['4', '8', '3', '7', '2', '5', '9', '17', '16', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[18632, 851, 387]",38.9,2491234,12.0,20.0,graph,A2ZDK0Y5466BXN,340UGXU9DY163567CAK0JHGGK1WVUC,25
774,"[9248, 13918, 18974]","['up', 'up', 'right']",[68869],['5'],0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[9245, 475, 720]",6.9,180873,12.0,1.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
775,"[21476, 25492, 30067]","['down', 'down', 'left']","[3056, 5361, 6016, 8174, 8915, 9478, 10473, 11560, 13487, 14125, 14663, 15362, 17161, 17602, 18018, 18605]","['3', '7', '13', '2', '6', '11', '10', '12', '14', '8', '4', '15', '16', '9', '17', '5']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[21475, 492, 509]",32.4,244447,7.0,2.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
776,"[20334, 24403, 28786]","['right', 'right', 'up']","[3738, 4796, 5410, 6271, 7141, 7583, 8162, 8806, 9566, 10033, 10510, 10965, 11929, 12336, 12753, 13156]","['3', '7', '12', '13', '2', '6', '10', '11', '5', '9', '16', '17', '15', '8', '14', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[20333, 520, 425]",32.4,306585,3.0,3.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
777,"[20976, 24928, 29216]","['left', 'left', 'down']","[8191, 9625, 10043, 10421, 11031, 11579, 11977, 12491, 13493, 13979, 14428, 14992, 15938, 16509, 17024, 17539]","['3', '12', '7', '13', '2', '6', '10', '11', '5', '9', '16', '17', '15', '8', '14', '4']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[20976, 413, 360]",36.4,365905,10.0,4.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
778,"[13706, 17816, 22274]","['right', 'right', 'up']","[1274, 1803, 2179, 3179, 3834, 4315, 5084, 5669, 6229, 6714, 8329, 8791, 9228, 9856, 11083, 12002]","['4', '8', '15', '14', '16', '17', '11', '10', '6', '2', '3', '7', '12', '13', '5', '9']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[13706, 596, 501]",32.4,430969,2.0,5.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
779,"[12336, 16841, 21357]","['down', 'down', 'left']","[3497, 4013, 4778, 5281, 6565, 7151, 7751, 8537, 9105, 9833]","['2', '5', '4', '3', '7', '12', '13', '9', '16', '17']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[12335, 558, 389]",45.0,494333,1.0,6.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
780,"[20004, 24935, 29452]","['up', 'up', 'left']","[3810, 4502, 5344, 6506, 8234, 9108, 9868, 13968, 14520, 15438, 16830]","['5', '2', '3', '4', '7', '13', '12', '8', '15', '14', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[20003, 1017, 467]",35.9,563297,15.0,7.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
781,"[18839, 23685, 28471]","['down', 'down', 'right']","[1396, 2277, 2850, 3455, 4668, 5133, 5841, 6835, 7579, 8171, 9983, 10477, 13581, 14379, 15707]","['3', '5', '2', '4', '8', '15', '14', '9', '16', '17', '7', '12', '10', '11', '6']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[18838, 935, 689]",40.5,622193,4.0,8.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
782,"[22450, 27348, 31883]","['up', 'up', 'right']","[1217, 2032, 2814, 4324, 5172, 5945, 9786, 11692, 14450, 18414, 20632]","['5', '2', '3', '12', '13', '7', '4', '8', '9', '16', '17']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[22450, 968, 478]",39.9,683454,19.0,9.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
783,"[16488, 20769, 25310]","['down', 'down', 'left']","[1366, 2564, 3404, 4144, 5664, 6689, 7442, 8100, 9114, 9904, 11056, 11644, 12344, 14336]","['3', '13', '12', '7', '8', '2', '5', '4', '15', '14', '9', '17', '16', '6']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[16488, 504, 503]",36.6,748967,14.0,10.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
784,"[19710, 24670, 30870]","['right', 'right', 'down']","[3906, 4558, 6301, 6939, 8027, 8619, 9665, 10225, 10941, 12097, 12977, 13731, 14287, 15851, 16320, 16886]","['5', '9', '16', '17', '4', '2', '6', '11', '10', '3', '7', '12', '13', '8', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[19710, 1441, 2259]",36.4,818545,17.0,11.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
785,"[20298, 24490, 28762]","['right', 'right', 'up']","[2048, 2719, 3497, 4385, 5333, 5867, 7589, 8419, 9137, 10115, 10743, 11391, 12729, 17615, 18169]","['5', '2', '3', '4', '6', '11', '7', '12', '13', '8', '14', '15', '10', '9', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[20297, 362, 235]",20.5,894883,16.0,12.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
786,"[9236, 14221, 19390]","['up', 'up', 'right']","[2029, 3170, 3890, 4482, 5680, 6206, 7170, 7894]","['3', '7', '12', '13', '5', '9', '4', '2']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[9236, 952, 986]",38.2,961462,18.0,13.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
787,"[29009, 33489, 38010]","['left', 'left', 'up']","[21676, 22260, 22738, 23276, 24076, 24545, 25126, 26112, 26578, 27377]","['3', '2', '5', '4', '9', '16', '17', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[29008, 595, 416]",39.0,1031039,11.0,14.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
788,"[11462, 16391, 22855]","['up', 'up', 'right']","[1252, 1999, 2571, 3320, 3921, 4558, 5476, 6104, 6580, 7892]","['3', '5', '2', '4', '6', '11', '7', '12', '13', '8']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[11461, 851, 2263]",46.0,1098530,13.0,15.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
789,"[14091, 18363, 22795]","['left', 'left', 'down']","[2390, 3262, 4274, 5286, 6088, 6878, 7855, 8406, 9121, 9899, 10462, 11096, 11714]","['3', '7', '12', '13', '2', '5', '9', '16', '17', '4', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[14091, 502, 402]",38.7,1156010,0.0,16.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
790,"[13478, 17647, 23390]","['right', 'right', 'down']","[1776, 2632, 3168, 3821, 4674, 5604, 6394, 7316, 7868, 8374, 9078, 10246, 10892, 11802]","['3', '5', '2', '4', '9', '16', '17', '7', '12', '13', '8', '6', '11', '10']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[13478, 375, 1575]",36.6,1220350,6.0,17.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
791,"[19482, 23376, 30592]","['right', 'right', 'down']","[2551, 3219, 3795, 4581, 5695, 6503, 7201, 8273, 8989, 9771, 11065, 11811, 13005, 13663, 14215, 14961]","['2', '5', '4', '3', '7', '13', '12', '9', '17', '16', '8', '14', '15', '6', '11', '10']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[19481, 377, 3241]",42.4,1284496,9.0,18.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
792,"[14760, 22000, 27416]","['left', 'left', 'up']","[2182, 3415, 4219, 5095, 5597, 6260, 7063, 7787, 8659, 9417, 10299, 10891]","['3', '7', '2', '6', '11', '10', '5', '9', '4', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[14759, 3293, 1338]",32.8,1351577,5.0,19.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
793,"[15487, 20902, 25359]","['up', 'up', 'left']","[2641, 3234, 3776, 4344, 5266, 6016, 6690, 7394, 8114, 9065, 9612, 10226, 11044, 11596, 12876, 13525]","['3', '7', '13', '12', '5', '9', '16', '17', '2', '6', '10', '11', '4', '8', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[15487, 1892, 502]",39.4,1410810,8.0,20.0,graph,A32EZ77O9F6P1U,3U84XHCDICDOVRH2Y1ILRJVI9ZBZ4Q,26
837,"[3267, 8107, 16698]","['up', 'up', 'right']","[12534, 13598]","['13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[3266, 929, 4676]",20.8,706771,1.0,1.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
838,"[11384, 15552, 20040]","['right', 'right', 'down']","[1304, 1962, 2680, 3260, 3823, 4549, 5414, 5977]","['10', '11', '13', '12', '14', '15', '16', '17']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[11384, 444, 585]",37.2,765506,6.0,2.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
839,"[8701, 12973, 17453]","['up', 'up', 'right']","[1121, 1871, 2451, 3215, 3757, 4567, 5316, 5848]","['12', '13', '10', '11', '17', '16', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 13]","[8701, 569, 593]",40.2,822914,19.0,3.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
840,"[10018, 14281, 19289]","['left', 'left', 'down']","[2953, 3579, 4453, 5101, 5643, 6391, 7049, 7505]","['12', '13', '10', '11', '17', '16', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[10017, 527, 1108]",25.2,884392,3.0,4.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
841,"[14584, 18736, 23096]","['right', 'right', 'down']","[3985, 4810, 5630, 6356, 7328, 8588, 9384, 10024]","['12', '13', '10', '11', '17', '16', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[14584, 415, 459]",15.2,949303,14.0,5.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
842,"[8669, 12908, 17228]","['down', 'down', 'left']","[866, 1562, 2164, 2768, 3449, 4066, 4752, 5240]","['12', '13', '10', '11', '17', '16', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 16]","[8668, 499, 409]",41.2,1018694,9.0,6.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
843,"[6314, 10497, 14769]","['left', 'left', 'down']","[639, 1203, 1699, 2439, 3097, 3537, 4077, 4541]","['10', '11', '17', '16', '15', '14', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[6313, 454, 367]",19.2,1106796,13.0,7.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
844,"[6070, 10318, 14598]","['down', 'down', 'right']","[1664, 2260, 2754, 3318]","['10', '11', '17', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[6070, 417, 382]",17.6,1206715,18.0,8.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
845,"[8146, 12290, 16593]","['right', 'right', 'up']","[1733, 2413, 3023, 3549, 4159, 4623, 5241, 5759]","['10', '11', '17', '16', '15', '14', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[8146, 399, 391]",33.2,1288761,2.0,9.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
846,"[6821, 10909, 15133]","['up', 'up', 'left']","[863, 1435, 2007, 2501, 3119, 3607, 4425, 4921]","['10', '11', '17', '16', '15', '14', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[6820, 349, 331]",40.2,1370832,8.0,10.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
847,"[7425, 11633, 15913]","['left', 'left', 'up']","[667, 1255, 1897, 2690, 3200, 3827, 4730, 5249]","['12', '13', '10', '16', '17', '11', '14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[7425, 456, 374]",33.2,1456143,5.0,11.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
848,"[6330, 10618, 14922]","['up', 'up', 'left']","[547, 1118, 1611, 2053, 2585, 3027, 3691, 4099]","['12', '13', '10', '11', '17', '16', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[6330, 565, 410]",36.2,1555397,15.0,12.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
849,"[6840, 11072, 15304]","['left', 'left', 'up']","[718, 1330, 1862, 2466, 3168, 3793, 4358, 4860]","['12', '13', '10', '11', '16', '17', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[6839, 500, 342]",39.2,1648899,11.0,13.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
850,"[5923, 9971, 14138]","['left', 'left', 'up']","[440, 1082, 1568, 2056, 2534, 3100, 3624, 4142]","['12', '13', '10', '11', '17', '16', '15', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[5923, 321, 273]",17.2,1732818,16.0,14.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
851,"[7589, 11693, 15965]","['down', 'down', 'right']","[737, 1263, 1781, 2639, 3165, 4021, 4547, 5065]","['16', '15', '14', '17', '11', '10', '13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[7589, 371, 377]",33.2,1811433,7.0,15.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
852,"[6439, 10599, 14839]","['down', 'down', 'right']","[483, 1079, 1713, 2430, 2862, 3418, 3914, 4525]","['10', '11', '13', '12', '14', '15', '16', '17']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[6439, 416, 346]",41.2,1872304,4.0,16.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
853,"[4642, 8866, 13162]","['left', 'left', 'up']","[544, 1140]","['14', '15']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[4642, 367, 379]",39.8,1944807,0.0,17.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
854,"[6391, 10543, 14839]","['down', 'down', 'right']","[527, 1051, 1554, 2118, 2658, 3370, 3894, 4413]","['10', '11', '17', '16', '15', '14', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[6391, 408, 387]",39.2,2028758,12.0,18.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
855,"[6872, 10992, 15351]","['left', 'left', 'down']","[453, 1010, 1519, 2415, 2971, 3605, 4223, 4965]","['10', '11', '17', '16', '15', '14', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 15]","[6872, 391, 471]",37.2,2117399,10.0,19.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
856,"[6399, 10559, 14880]","['right', 'right', 'down']","[613, 1254, 1819, 2352, 3017, 3557, 4037, 4539]","['10', '11', '17', '16', '15', '14', '12', '13']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[6399, 432, 427]",37.2,2177467,17.0,20.0,graph,A33AZCOKCCTUXV,3GD6L00D3SX74LL0WU9PLJS6IBK1MZ,27
874,"[14999, 25437, 32452]","['up', 'up', 'left']","[5882, 7993, 21504, 30303, 31055]","['2', '3', '7', '13', '12']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 3, 7, 12]","[14999, 6342, 2564]",36.5,492642,15.0,1.0,graph,A33CFLCMJNHHNC,3MD9PLUKKIEAHZR8G6XHQS1I0GANZD,28
875,"[9747, 14307, 21779]","['down', 'down', 'right']","[4688, 6198, 7094, 7806, 19006, 19902]","['4', '3', '2', '5', '17', '16']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 5, 9, 17]","[9746, 542, 3470]",15.4,563365,8.0,2.0,graph,A33CFLCMJNHHNC,3MD9PLUKKIEAHZR8G6XHQS1I0GANZD,28
876,"[6118, 14104, 19518]","['right', 'right', 'up']","[1817, 2806, 3457, 4330, 11253, 12037]","['4', '3', '2', '5', '10', '11']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 10]","[6117, 3986, 1480]",21.4,622925,16.0,3.0,graph,A33CFLCMJNHHNC,3MD9PLUKKIEAHZR8G6XHQS1I0GANZD,28
877,"[48593, 53448, 57822]","['right', 'right', 'down']","[1172, 1786, 2346, 2954, 6794, 7921, 8802, 12273, 12899, 13537, 15052, 15537, 15954, 16482, 16978, 17620]","['3', '4', '5', '2', '7', '13', '12', '6', '10', '11', '17', '9', '16', '15', '8', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 2, 6, 11]","[48593, 1332, 352]",42.4,689460,9.0,4.0,graph,A33CFLCMJNHHNC,3MD9PLUKKIEAHZR8G6XHQS1I0GANZD,28
878,"[20190, 24135, 28400]","['left', 'left', 'up']","[1948, 2562, 3033, 3635, 4531, 5675, 6130, 6657, 7259, 7771, 8267, 8769, 9385, 9721, 10044, 10635]","['3', '7', '12', '13', '10', '2', '6', '11', '17', '9', '16', '5', '15', '8', '4', '14']",0.0,"[3, 3, 3]",0.1,45.0,"[1, 4, 8, 14]","[20190, 424, 367]",32.4,747509,5.0,5.0,graph,A33CFLCMJNHHNC,3MD9PLUKKIEAHZR8G6XHQS1I0GANZD,28
