,actionTimes,actions,clickTimes,clicks,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid
6,"[31275, 32492, 33134]","['down', 'down', 'right']","[2077, 2963, 3977, 5051, 6144, 6825, 8066, 8755, 9741, 10835, 11987, 12932, 13897, 14952, 15949, 17930]","['4', '5', '2', '3', '6', '11', '9', '16', '15', '14', '12', '13', '10', '7', '8', '17']",0.05,45.0,"[1, 5, 9, 17]","[31275, 704, 130]",1.35,288187,12.0,1.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
7,"[14963, 15603, 16297]","['right', 'right', 'down']","[1210, 1979, 2855, 3612, 4412, 5066, 6026, 7031, 7693, 8254, 9131, 9948, 11013, 11841]","['4', '3', '5', '2', '6', '11', '10', '13', '7', '12', '14', '15', '16', '17']",0.05,45.0,"[1, 2, 6, 11]","[14963, 136, 181]",4.63,334910,16.0,2.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
8,"[20170, 20713, 21619]","['up', 'up', 'left']","[765, 1908, 2559, 3327, 4146, 4845, 6018, 6796, 7554, 8314, 9438, 10008, 10601, 12049, 13211, 14039]","['4', '8', '15', '14', '3', '2', '5', '6', '11', '10', '13', '7', '12', '16', '9', '17']",0.05,45.0,"[1, 3, 7, 12]","[20170, 27, 400]",4.07,384148,0.0,3.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
9,"[13565, 14836, 15485]","['up', 'up', 'left']","[707, 1425, 2135, 3092, 3958, 4541, 5190, 5909, 6480, 7122, 8078, 8858, 9508, 10446, 11392, 12130]","['4', '5', '2', '3', '12', '7', '13', '10', '6', '11', '17', '9', '16', '15', '8', '14']",0.05,45.0,"[1, 3, 7, 12]","[13565, 764, 145]",3.21,431004,3.0,4.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
10,"[22865, 23436, 24349]","['right', 'right', 'down']","[772, 1490, 2280, 3365, 4429, 5041, 5663, 6441, 7063, 7703, 8669, 9231, 9872, 10947, 11588, 12219]","['4', '5', '2', '3', '12', '7', '13', '10', '6', '11', '17', '9', '16', '15', '8', '14']",0.05,45.0,"[1, 2, 6, 11]","[22865, 56, 402]",4.48,477655,6.0,5.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
11,"[12377, 12907, 13953]","['up', 'up', 'right']","[1531, 1885, 1995, 2131, 2464, 3044, 3397, 3646, 3874, 4427, 4626, 4892, 4983, 5148, 5765, 6032, 6250, 6349, 6525, 6589]","['15', '8', '8', '14', '4', '12', '3', '7', '13', '10', '6', '11', '11', '2', '17', '9', '5', '5', '16', '16']",0.05,45.0,"[1, 3, 7, 13]","[12377, 17, 530]",2.74,524573,10.0,6.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
12,"[9102, 10023, 10665]","['down', 'down', 'right']","[635, 821, 1521, 1622, 2312, 2384, 2977, 3197, 3414, 3505, 3738, 4346, 4651, 4899, 5125, 5207, 5973, 6221, 6471, 6721]","['17', '9', '5', '5', '16', '16', '15', '8', '14', '14', '4', '3', '12', '7', '13', '13', '10', '6', '2', '11']",0.05,45.0,"[1, 5, 9, 17]","[9102, 418, 112]",4.51,572818,19.0,7.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
13,"[14068, 15067, 15890]","['up', 'up', 'left']","[1493, 1857, 1940, 2057, 2321, 2393, 2988, 3208, 3457, 3564, 3805, 4253, 4327, 4586, 4899, 5129, 5705, 5709, 5961, 6228, 6477]","['17', '5', '5', '9', '16', '16', '15', '8', '4', '4', '14', '12', '12', '3', '7', '13', '13', '10', '6', '2', '11']",0.05,45.0,"[1, 3, 7, 12]","[14068, 488, 312]",3.9,621983,7.0,8.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
14,"[16210, 16924, 17805]","['up', 'up', 'right']","[2701, 2848, 3094, 3210, 3441, 3936, 4355, 4982, 5298, 5899, 6175, 6452, 7557, 8233, 8606, 8807, 9044, 9128]","['10', '6', '2', '2', '11', '17', '9', '5', '16', '15', '8', '4', '14', '3', '12', '7', '13', '13']",0.05,45.0,"[1, 3, 7, 13]","[16210, 200, 366]",3.12,668541,9.0,9.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
15,"[12548, 13075, 15021]","['left', 'left', 'down']","[862, 1207, 1298, 1567, 2311, 2904, 3176, 3470, 3851, 4698, 5088, 5352, 5600, 5700, 6285, 6940, 7264, 7524]","['17', '9', '9', '5', '16', '15', '8', '4', '14', '3', '12', '7', '13', '13', '10', '2', '6', '11']",0.05,45.0,"[1, 4, 8, 15]","[12548, 9, 1421]",2.86,718071,11.0,10.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
16,"[10361, 11780, 12682]","['right', 'right', 'up']","[623, 851, 1124, 1428, 1972, 2225, 2434, 2525, 2711, 2775, 3378, 3615, 3845, 3944, 4120, 4882, 5197, 5445, 5653, 5735]","['10', '6', '2', '11', '17', '9', '5', '5', '16', '16', '15', '8', '4', '4', '14', '3', '12', '7', '13', '13']",0.05,45.0,"[1, 2, 6, 10]","[10361, 902, 387]",1.62,764904,8.0,11.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
17,"[8394, 8936, 10031]","['left', 'left', 'down']","[568, 754, 992, 1221, 1321, 1905, 2163, 2390, 2490, 2675, 3409, 3656, 3876, 3967, 4218, 5589, 5864, 6073, 6282, 6363]","['10', '2', '6', '11', '11', '17', '9', '5', '5', '16', '15', '8', '4', '4', '14', '3', '12', '7', '13', '13']",0.05,45.0,"[1, 4, 8, 15]","[8394, 27, 588]",6.01,811505,2.0,12.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
18,"[12600, 13137, 14136]","['up', 'up', 'left']","[530, 740, 949, 1178, 1269, 1654, 1770, 1917, 2108, 2217, 2402, 3069, 3298, 3519, 3660, 3828, 4825, 5368, 6112, 6595, 6642]","['10', '2', '6', '11', '11', '17', '17', '9', '5', '5', '16', '15', '8', '4', '4', '14', '3', '7', '13', '12', '12']",0.05,45.0,"[1, 3, 7, 12]","[12600, 34, 484]",3.97,859222,5.0,13.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
19,"[11789, 12800, 13483]","['right', 'right', 'up']","[845, 1163, 1401, 1620, 2457, 2753, 2953, 3209, 3302, 4178, 4449, 4744, 5087, 5706, 6115, 6353, 6570, 6682]","['10', '2', '6', '11', '17', '9', '5', '16', '16', '15', '8', '4', '14', '3', '12', '7', '13', '13']",0.05,45.0,"[1, 2, 6, 10]","[11788, 496, 179]",3.38,906019,18.0,14.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
20,"[10723, 12911, 13883]","['right', 'right', 'down']","[593, 808, 1027, 1244, 1343, 2147, 2506, 2724, 3050, 3831, 4078, 4314, 4399, 4735, 4833, 5475, 5996, 6240, 6449]","['10', '2', '6', '11', '11', '17', '9', '5', '16', '15', '8', '4', '4', '14', '14', '12', '3', '7', '13']",0.05,45.0,"[1, 2, 6, 11]","[10723, 1684, 456]",3.17,952683,17.0,15.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
21,"[11038, 12301, 12939]","['left', 'left', 'down']","[592, 741, 988, 1098, 1329, 1833, 2181, 2391, 2659, 2730, 3400, 3629, 3895, 4312, 4413, 4997, 5330, 5595, 5786]","['10', '6', '2', '2', '11', '17', '9', '5', '16', '16', '15', '8', '4', '14', '14', '12', '3', '7', '13']",0.05,45.0,"[1, 4, 8, 15]","[11038, 755, 127]",3.25,1000197,14.0,16.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
22,"[10597, 11488, 12044]","['down', 'down', 'right']","[592, 854, 1121, 1901, 2394, 2486, 2669, 3137, 3184, 3483, 4472, 4681, 4907, 5268, 6732, 7018, 7264, 7463, 7553]","['10', '2', '6', '11', '17', '17', '9', '5', '5', '16', '15', '8', '4', '14', '12', '3', '7', '13', '13']",0.05,45.0,"[1, 5, 9, 17]","[10597, 374, 46]",3.76,1048925,1.0,17.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
23,"[16386, 17146, 18253]","['left', 'left', 'down']","[3225, 3452, 3871, 3962, 4158, 4632, 4724, 4861, 5050, 5141, 5297, 5389, 5972, 6252, 6451, 6737, 7840, 8135, 8430, 8620]","['10', '6', '2', '2', '11', '17', '17', '9', '5', '5', '16', '16', '15', '8', '4', '14', '12', '3', '7', '13']",0.05,45.0,"[1, 4, 8, 15]","[16386, 246, 603]",3.07,1098651,4.0,18.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
24,"[10181, 11093, 12015]","['left', 'left', 'down']","[953, 1343, 1425, 1619, 2011, 2129, 2759, 3047, 3266, 3572, 4336, 4614, 4785, 4884, 5088, 5180, 6119, 6369, 6570, 6829, 6851]","['11', '2', '2', '6', '10', '10', '13', '7', '3', '12', '4', '8', '14', '14', '15', '15', '16', '9', '5', '17', '17']",0.05,45.0,"[1, 4, 8, 15]","[10180, 407, 413]",3.32,1145763,15.0,19.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
25,"[14457, 15021, 16468]","['up', 'up', 'right']","[1404, 1630, 1899, 3366, 3926, 4192, 4532, 4828, 5665, 5961, 6190, 6551, 7180, 7619, 7683, 7887, 8108]","['10', '6', '2', '11', '17', '9', '5', '16', '15', '8', '4', '14', '3', '12', '12', '7', '13']",0.05,45.0,"[1, 3, 7, 13]","[14457, 59, 940]",3.46,1196557,13.0,20.0,graph,A18TCR555RWUZV,3TXD01ZLD4H79SNSSEJDARG374V4UF,0
31,"[36398, 37963, 39169]","['down', 'down', 'right']",[],[],0.05,45.0,"[1, 5, 9, 17]","[36396, 1049, 688]",5.51,342058,19.0,1.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
32,"[5084, 5984, 9564]","['up', 'up', 'right']",[],[],0.05,45.0,"[1, 3, 7, 13]","[5084, 391, 3072]",-0.87,409389,15.0,2.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
33,"[634, 1374, 2053]","['up', 'up', 'right']",[],[],0.05,45.0,"[1, 3, 7, 13]","[633, 229, 158]",0.47,497394,17.0,3.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
34,"[7124, 7854, 10522]","['right', 'right', 'up']","[842, 1581, 2504, 3199, 3922, 4549, 5077, 5795]","['10', '11', '17', '16', '15', '14', '12', '13']",0.05,45.0,"[1, 2, 6, 10]","[7124, 220, 2155]",2.22,608880,8.0,4.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
35,"[5641, 6309, 8809]","['up', 'up', 'left']","[828, 1762, 2526, 3066]","['12', '13', '10', '11']",0.05,45.0,"[1, 3, 7, 12]","[5640, 153, 1987]",3.81,763569,3.0,5.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
36,"[8762, 9590, 11420]","['up', 'up', 'right']","[3189, 3929, 4545, 5024, 5530, 6105, 6601, 7193]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 3, 7, 13]","[8762, 319, 1315]",3.62,822411,9.0,6.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
37,"[8883, 9651, 10891]","['up', 'up', 'right']","[5325, 6010]","['12', '13']",0.05,45.0,"[1, 3, 7, 13]","[8883, 194, 720]",4.21,885415,13.0,7.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
38,"[12662, 13800, 16312]","['right', 'right', 'down']","[4652, 6134, 7139, 7747, 8241, 8709, 9295, 9921]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 2, 6, 11]","[12662, 628, 2003]",4.93,974986,16.0,8.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
39,"[8755, 9443, 10464]","['up', 'up', 'right']","[2494, 3207, 3811, 4370, 5222, 5718, 6257, 6849]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 3, 7, 13]","[8755, 173, 512]",0.62,1075993,18.0,9.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
40,"[4710, 5369, 6410]","['up', 'up', 'left']",[1368],['12'],0.05,45.0,"[1, 3, 7, 12]","[4710, 150, 520]",4.97,1145658,5.0,10.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
41,"[7239, 7927, 9299]","['down', 'down', 'right']","[981, 1585, 2309, 2902, 3464, 4150, 4774, 5331]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 5, 9, 17]","[7239, 175, 864]",1.75,1202021,12.0,11.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
42,"[6453, 7132, 9181]","['right', 'right', 'down']","[572, 1230, 1673, 2517, 2975, 3512, 4128, 4585]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 2, 6, 11]","[6453, 166, 1548]",4.88,1365400,6.0,12.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
43,"[8686, 9554, 11464]","['left', 'left', 'down']","[1727, 2227, 2803, 3395, 3977, 4555, 5107, 5684]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 4, 8, 15]","[8686, 353, 1396]",3.36,1420380,11.0,13.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
44,"[10179, 10917, 12977]","['left', 'left', 'down']","[3626, 4255, 5012, 5518, 6223, 6717, 7199, 7771, 132807]","['12', '13', '10', '11', '17', '16', '15', '14', '9']",0.05,45.0,"[1, 4, 8, 15]","[10179, 225, 1554]",6.56,1556757,2.0,14.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
45,"[9861, 10529, 13189]","['left', 'left', 'up']","[1947, 2496, 3104, 3700, 4263, 4760, 5260, 6274]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 4, 8, 14]","[9861, 156, 2148]",1.0,1627616,10.0,15.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
46,"[9233, 9881, 11411]","['left', 'left', 'down']","[2326, 2902, 3407, 4124, 4950, 5509, 6043, 6613]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 4, 8, 15]","[9233, 141, 1017]",3.8,1676002,14.0,16.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
47,"[10070, 11136, 13587]","['left', 'left', 'up']","[1514, 2183, 2773, 3564, 4445, 5235, 6103, 6775]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 4, 8, 14]","[10069, 552, 1933]",3.8,1776486,0.0,17.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
48,"[8890, 9809, 11087]","['down', 'down', 'right']","[2142, 2770, 3292, 3826, 4695, 5295, 5838, 6803]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 5, 9, 17]","[8890, 404, 763]",4.64,1828570,7.0,18.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
49,"[11134, 11733, 12671]","['down', 'down', 'right']","[3866, 4594, 5136, 5689, 6163, 6777, 7531, 8086, 101061]","['12', '13', '10', '11', '17', '16', '15', '14', '5']",0.05,45.0,"[1, 5, 9, 17]","[11133, 89, 430]",4.26,1932068,1.0,19.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
50,"[7422, 8133, 9711]","['up', 'up', 'left']","[765, 1438, 1935, 2437, 2961, 3821, 4377, 4989]","['12', '13', '10', '11', '17', '16', '15', '14']",0.05,45.0,"[1, 3, 7, 12]","[7422, 200, 1058]",4.08,1990879,4.0,20.0,graph,A1945USNZHTROX,3OJSZ2ATDSWN70FWTB9C5R8XZQY75S,1
56,"[28282, 30454, 32374]","['down', 'down', 'right']","[4735, 8622, 11627, 12484, 13176, 15227, 15948, 16587, 17198, 17977, 19272, 19866]","['9', '4', '8', '15', '14', '2', '6', '10', '11', '5', '16', '17']",0.05,45.0,"[1, 5, 9, 17]","[28281, 1664, 1399]",2.07,307137,9.0,1.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
57,"[10363, 11185, 12201]","['up', 'up', 'right']","[3361, 4920, 5885, 6499]","['3', '7', '12', '13']",0.05,45.0,"[1, 3, 7, 13]","[10363, 304, 504]",3.54,372636,10.0,2.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
58,"[8756, 9437, 10036]","['down', 'down', 'right']","[1673, 2145, 2818, 3214, 5765, 6163, 6512, 7139]","['8', '15', '14', '4', '5', '9', '16', '17']",0.05,45.0,"[1, 5, 9, 17]","[8756, 162, 95]",4.28,423792,18.0,3.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
59,"[4310, 5519, 7126]","['right', 'right', 'up']",[],[],0.05,45.0,"[1, 2, 6, 10]","[4310, 704, 1094]",1.77,480154,13.0,4.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
60,"[142898, 143705, 144448]","['right', 'right', 'down']",[],[],0.05,45.0,"[1, 2, 6, 11]","[142898, 303, 228]",5.28,627193,6.0,5.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
61,"[189337, 190406, 191256]","['up', 'up', 'right']",[],[],0.05,45.0,"[1, 3, 7, 13]","[189337, 552, 337]",0.56,821215,3.0,6.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
62,"[11675, 12393, 13914]","['right', 'right', 'up']","[2197, 3102, 3736, 4583, 4923, 5342, 6396, 6739, 7189]","['15', '8', '4', '9', '5', '17', '2', '6', '10']",0.05,45.0,"[1, 2, 6, 10]","[11674, 210, 1015]",2.17,915882,8.0,7.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
63,"[47157, 47820, 48452]","['up', 'up', 'right']",[],[],0.05,45.0,"[1, 3, 7, 13]","[47157, 155, 121]",0.54,967432,4.0,8.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
64,"[17048, 17801, 18634]","['left', 'left', 'down']","[7435, 7852, 8178, 10083, 10339, 11368, 11675, 12992, 13677, 13939]","['5', '9', '17', '7', '13', '6', '11', '10', '8', '15']",0.05,45.0,"[1, 4, 8, 15]","[17048, 239, 323]",3.87,1079307,15.0,9.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
65,"[10459, 11193, 11866]","['left', 'left', 'down']","[7690, 8670]","['8', '15']",0.05,45.0,"[1, 4, 8, 15]","[10458, 215, 144]",6.91,1126209,2.0,10.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
66,"[35961, 36600, 37203]","['down', 'down', 'right']","[25296, 26121, 26675, 27017, 27959, 28261, 28915, 29154, 30808, 31478, 32471, 32725]","['3', '4', '5', '2', '8', '15', '6', '11', '7', '12', '9', '17']",0.05,45.0,"[1, 5, 9, 17]","[35961, 123, 93]",4.91,1183626,19.0,11.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
67,"[30058, 30811, 31322]","['down', 'down', 'right']","[1012, 1333, 1677, 2583, 3955, 4235, 5246, 5554, 6051, 7269, 7510, 8927, 9712, 10468, 12372, 13114]","['4', '8', '15', '2', '6', '11', '7', '3', '13', '5', '9', '12', '17', '16', '10', '14']",0.05,45.0,"[1, 5, 9, 17]","[30058, 240, 1]",1.35,1292266,12.0,12.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
68,"[9043, 11097, 11993]","['left', 'left', 'down']",[],[],0.05,45.0,"[1, 4, 8, 15]","[9043, 1546, 393]",3.12,1369473,17.0,13.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
69,"[2080, 2738, 7728]","['up', 'up', 'left']","[5212, 5982]","['13', '12']",0.05,45.0,"[1, 3, 7, 12]","[2080, 140, 4480]",4.85,1433483,7.0,14.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
70,"[24889, 25632, 26280]","['down', 'down', 'right']","[3575, 4310, 5533, 5871, 6351, 8555, 8963, 9523, 10943, 11350, 11711, 12106, 12809, 13049, 13362, 13799]","['2', '4', '15', '8', '14', '10', '6', '11', '12', '7', '3', '13', '9', '5', '16', '17']",0.05,45.0,"[1, 5, 9, 17]","[24889, 236, 134]",3.91,1481986,1.0,15.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
71,"[3170, 3914, 4650]","['up', 'up', 'left']",[],[],0.05,45.0,"[1, 3, 7, 12]","[3170, 232, 234]",2.98,1559341,14.0,16.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
72,"[2818, 3370, 4073]","['left', 'left', 'down']",[],[],0.05,45.0,"[1, 4, 8, 15]","[2818, 49, 186]",4.17,1606607,5.0,17.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
73,"[38508, 39808, 40424]","['down', 'down', 'left']","[1342, 1683, 2035, 2337, 3298, 3613, 3921, 4906, 5128, 6238, 6444, 7715, 8318, 10016, 10256, 10602]","['4', '3', '2', '5', '9', '16', '17', '6', '11', '8', '15', '14', '10', '7', '12', '13']",0.05,45.0,"[1, 5, 9, 16]","[38508, 779, 114]",3.23,1652827,11.0,18.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
74,"[1559, 2504, 3174]","['down', 'down', 'left']",[],[],0.05,45.0,"[1, 5, 9, 16]","[1559, 430, 150]",-1.39,1711905,16.0,19.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
75,"[110933, 111596, 113076]","['up', 'up', 'left']","[3212, 3598, 4464, 4796, 5645, 5892, 6453, 10027, 10438, 10953, 11784, 12162, 12575, 13408, 13993, 14488]","['4', '3', '2', '5', '8', '15', '14', '6', '11', '10', '12', '13', '7', '9', '17', '16']",0.05,45.0,"[1, 3, 7, 12]","[110932, 156, 970]",4.07,1829161,0.0,20.0,graph,A1CH3TODZNQCES,3IX2EGZR7BJ5WIEWRRBCBII2I3NJRP,2
103,"[63944, 64879, 69307]","['right', 'right', 'up']","[7528, 9659, 11396, 13305, 17392, 21436, 24339, 31948, 33613, 35317, 39533, 41069, 45097, 47477, 48647, 49895]","['3', '7', '13', '12', '14', '8', '4', '2', '6', '11', '17', '9', '16', '5', '15', '10']",0.05,45.0,"[1, 2, 6, 10]","[63944, 415, 3911]",1.82,1388887,8.0,1.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
104,"[1620, 3357, 16942]","['right', 'right', 'down']","[7035, 9153, 9939, 11738, 12650, 13793]","['2', '10', '11', '17', '1', '3']",0.05,45.0,"[1, 2, 6, 11]","[1620, 1233, 13065]",1.12,1438664,13.0,2.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
105,"[11234, 12101, 12834]","['up', 'up', 'left']","[4094, 5287, 7054, 7967]","['3', '7', '13', '12']",0.05,45.0,"[1, 3, 7, 12]","[11233, 353, 221]",2.67,1488842,15.0,3.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
106,"[8860, 9568, 10216]","['down', 'down', 'right']","[1819, 4284, 5186]","['5', '9', '17']",0.05,45.0,"[1, 5, 9, 17]","[8860, 190, 142]",2.52,1549009,9.0,4.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
107,"[14005, 14624, 15262]","['left', 'left', 'up']","[3917, 4974, 6229, 7812, 8973, 9670, 10278, 10701]","['11', '10', '13', '12', '14', '15', '16', '17']",0.05,45.0,"[1, 4, 8, 14]","[14005, 88, 128]",1.0,1597257,10.0,5.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
108,"[8745, 9550, 11715]","['right', 'right', 'down']","[1173, 2588, 3423, 4454]","['12', '13', '10', '11']",0.05,45.0,"[1, 2, 6, 11]","[8745, 296, 1661]",5.08,1646728,6.0,6.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
109,"[6211, 7099, 10181]","['left', 'left', 'down']","[950, 2270]","['15', '14']",0.05,45.0,"[1, 4, 8, 15]","[6211, 383, 2566]",3.02,1703324,17.0,7.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
110,"[6174, 6998, 9246]","['left', 'left', 'down']","[639, 1456, 4000]","['14', '15', '16']",0.05,45.0,"[1, 4, 8, 15]","[6174, 316, 1730]",4.05,1751798,14.0,8.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
111,"[9230, 9826, 10593]","['down', 'down', 'right']","[555, 1640, 2394, 3096, 4088, 4888, 5491, 6074]","['11', '10', '13', '12', '14', '15', '16', '17']",0.05,45.0,"[1, 5, 9, 17]","[9230, 82, 250]",4.31,1801679,1.0,9.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
112,"[8375, 9092, 11197]","['right', 'right', 'down']","[726, 1412, 2389, 3468, 4094, 4790, 5334, 5792]","['17', '11', '10', '13', '12', '14', '15', '16']",0.05,45.0,"[1, 2, 6, 11]","[8375, 196, 1587]",4.93,1854653,16.0,10.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
113,"[8166, 8987, 11361]","['up', 'up', 'left']","[864, 1784, 2606, 3605]","['10', '11', '13', '12']",0.05,45.0,"[1, 3, 7, 12]","[8165, 304, 1863]",3.81,1906708,3.0,11.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
114,"[14423, 14935, 16909]","['down', 'down', 'right']","[1038, 1667, 2679, 3619, 6571, 12692]","['12', '13', '10', '11', '17', '16']",0.05,45.0,"[1, 5, 9, 17]","[14422, 3, 1444]",4.74,1954129,7.0,12.0,graph,A1HWB810RJBV2K,3SLE99ER0ND8GQ2BDGS8ZX1OJFXBZP,3
